"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
94951,"IO/Storage","Block Layer","axboe","NEW"," ---","IO does not timeout after suspend/resume resulting in unkillable udisks-daemon","2016-03-23 18:19:47"
95121,"IO/Storage","Block Layer","axboe","NEW"," ---","loop device doesn't detach even though not longer used","2016-03-23 18:18:06"
99171,"IO/Storage","Block Layer","axboe","NEW"," ---","MD RAID or DRBD can be broken from userspace when using O_DIRECT","2019-06-16 08:19:35"
102271,"IO/Storage","Block Layer","axboe","NEW"," ---","Advanced Format SAT devices show incorrect physical block size","2017-01-09 17:44:06"
110691,"IO/Storage","Block Layer","axboe","NEW"," ---","Writing large amounts of data fails if process is not suspended from time to time","2020-04-20 11:13:20"
110741,"IO/Storage","Block Layer","axboe","NEW"," ---","Security Issure:nvme_trans_modesel_data  don't  safely handle the variable bd_len","2016-03-23 18:18:53"
113391,"IO/Storage","Block Layer","axboe","NEW"," ---","Integer truncation in block device layer on >16TB devices on 32bit archs","2021-06-08 00:24:51"
114351,"IO/Storage","Block Layer","axboe","NEW"," ---","unstable fantec USB3.0 case: keep the same device node after re-connect","2016-03-23 18:18:30"
116661,"IO/Storage","Block Layer","axboe","NEW"," ---","I/O error on multipath devices","2016-09-04 19:11:00"
116971,"IO/Storage","Block Layer","axboe","NEW"," ---","Kernel oops with nolapic cmdline option","2016-04-22 19:52:27"
121101,"IO/Storage","Block Layer","axboe","NEW"," ---","task_numa_find_cpu in Ceph OSD, not running CFQ","2016-06-28 16:29:36"
180131,"IO/Storage","Block Layer","axboe","NEW"," ---","running smartctl -x repeatedly on cciss kernel panic","2016-10-24 10:18:07"
192731,"IO/Storage","Block Layer","axboe","NEW"," ---","LVM snapshot hangs during copy, under load","2017-05-26 11:02:31"
194617,"IO/Storage","Block Layer","axboe","NEW"," ---","use_blk_mq=Y causes hang at resume  after some s/r cycles","2017-08-13 15:23:54"
195115,"IO/Storage","Block Layer","axboe","NEW"," ---","Large I/O operations result poor interactive performance (freezing mouse pointer)","2017-03-28 09:39:37"
195905,"IO/Storage","Block Layer","axboe","NEW"," ---","kernel BUG at ./include/linux/scatterlist.h:90","2019-04-03 15:30:44"
196057,"IO/Storage","Block Layer","axboe","NEW"," ---","IO errors causing application to stop","2019-12-12 05:29:31"
196503,"IO/Storage","Other","axboe","NEW"," ---","Delay/failure to initialise NVMe on MacBookPro13,* and 14,* at boot","2017-08-12 11:07:26"
196737,"IO/Storage","Block Layer","axboe","NEW"," ---","CFQ delays some I/Os excessively","2017-08-23 14:38:09"
196799,"IO/Storage","Block Layer","axboe","NEW"," ---","[REGRESSION BISECTED] suspend/battery leads to block device error and system freeze","2017-10-20 16:01:16"
197059,"IO/Storage","Block Layer","axboe","NEW"," ---","boot hangs on skylake since 3c6a05484d0daca74f880d9559e28236330525cf","2018-03-08 08:17:39"
197303,"IO/Storage","Block Layer","axboe","NEW"," ---","blk_partition_remap: fail for partition 3","2017-12-15 12:02:35"
197733,"IO/Storage","Block Layer","axboe","NEW"," ---","Unable to mount UFS 44bsd partitions","2018-04-09 12:18:29"
198023,"IO/Storage","Block Layer","axboe","NEW"," ---","blk-mq: hang on usb storages","2018-02-04 14:20:59"
198199,"IO/Storage","Block Layer","axboe","NEW"," ---","Buffered IO kills read latency","2019-09-17 10:48:33"
198245,"IO/Storage","Block Layer","axboe","NEW"," ---","anomaly in /proc/pid/stat for delayacct_blkio_ticks","2017-12-24 11:25:31"
199175,"IO/Storage","Block Layer","axboe","NEW"," ---","Changing IO scheduler from deadline to cfq stalls running IO","2018-07-29 00:09:50"
199521,"IO/Storage","Block Layer","axboe","NEW"," ---","umem driver dma errors","2018-04-27 21:41:16"
199719,"IO/Storage","Block Layer","axboe","NEW"," ---","Kernel crash with SURPRISE!!! removal of PCIe NVMe drives","2018-05-14 20:30:00"
201013,"IO/Storage","Block Layer","axboe","NEW"," ---","KASAN: use-after-free in bt_iter","2020-02-23 16:09:40"
201463,"IO/Storage","Block Layer","axboe","NEW"," ---","4.17.x kernels cause ""nvme0: controller is down; will reset: CSTS=0x3, PCI_STATUS=0x810"" on MacBook Air","2019-06-19 22:45:12"
201481,"IO/Storage","Block Layer","axboe","NEW"," ---","pktcdvd: invalid opcode 0000 kernel BUG in pkt_make_request","2020-09-03 15:01:58"
202665,"IO/Storage","Block Layer","axboe","NEW"," ---","NVMe AMD-Vi IO_PAGE_FAULT only with hardware IOMMU and fstrim/discard","2022-04-03 10:36:37"
202743,"IO/Storage","Block Layer","axboe","NEW"," ---","pktcdvd triggers kernel BUG at fs/inode.c:1563","2020-04-22 22:18:09"
202745,"IO/Storage","Block Layer","axboe","NEW"," ---","pktcdvd triggers a lock inversion complaint","2019-03-04 02:19:33"
204015,"IO/Storage","Block Layer","axboe","NEW"," ---","BUG: KASAN: slab-out-of-bounds in __bio_add_page+0x1ec/0x2b0","2019-06-29 14:17:02"
204185,"IO/Storage","Block Layer","axboe","NEW"," ---","cannot write to nvme disk","2019-07-16 14:01:57"
204253,"IO/Storage","SCSI","axboe","NEW"," ---","blk-mq / write back cache massive performance regression on SATA HDDs","2022-01-13 11:45:23"
204447,"IO/Storage","Block Layer","axboe","NEW"," ---","Clicking sound from disk (head parking?) after unplug power supply.","2019-08-03 18:29:19"
204547,"IO/Storage","Block Layer","axboe","NEW"," ---","Intermittent data corruption on x86-32 system","2019-08-11 01:52:20"
205407,"IO/Storage","Block Layer","axboe","NEW"," ---","BUG_ON(seq != REQ_FSEQ_PREFLUSH && seq != REQ_FSEQ_POSTFLUSH), the condition is always false","2019-11-03 18:38:55"
205689,"IO/Storage","Block Layer","axboe","NEW"," ---","Kernel Oops wenn USB stick with FAT32 is unplugged wenn tcpdump is writing to it.","2019-11-28 15:34:46"
206985,"IO/Storage","Block Layer","axboe","NEW"," ---","Raise the 256 partitions limit","2020-03-26 18:18:39"
207377,"IO/Storage","Block Layer","axboe","NEW"," ---","Hard IO Hangs","2020-05-13 23:07:21"
207439,"IO/Storage","Block Layer","axboe","NEW"," ---","SMART queries increase # of sectors read in disk statistics","2022-01-30 22:28:24"
207821,"IO/Storage","Block Layer","axboe","NEW"," ---","NBD hangs indefinitely on stuck requests","2020-05-21 10:02:45"
208301,"IO/Storage","Block Layer","axboe","NEW"," ---","debugfs: Directory 'loop0' with parent 'block' already present!","2020-06-23 16:56:10"
209265,"IO/Storage","Block Layer","axboe","NEW"," ---","RIP: 0010:generic_make_request_checks+0x3c4/0x5a0","2020-09-14 13:25:22"
209525,"IO/Storage","Block Layer","axboe","NEW"," ---","ZRAM writeback device on raw SSD: Awful write performance","2020-10-05 21:23:16"
209531,"IO/Storage","Block Layer","axboe","NEW"," ---","Problem mounting a reiserfs partiton in the 5.8 kernel","2020-10-08 11:20:32"
211247,"IO/Storage","Block Layer","axboe","NEW"," ---","I/O hangs related to blk_mq_dispatch_rq_list","2021-02-18 19:48:23"
213181,"IO/Storage","Block Layer","axboe","NEW"," ---","kernel BUG at block/bio.c:52!","2021-12-04 15:50:31"
213841,"IO/Storage","Block Layer","axboe","NEW"," ---","Kernel NULL pointer dereference (UAF) with kblockd blk_mq_timeout_work","2021-07-25 07:48:29"
215161,"IO/Storage","Block Layer","axboe","NEW"," ---","bcache-register hang after reboot due to a full journal","2022-01-05 05:52:44"
215824,"IO/Storage","Block Layer","axboe","NEW"," ---","bfq null pointer dereference in bfq_idle_extract -> __list_del_entry_valid","2022-04-28 05:50:37"
215856,"IO/Storage","Block Layer","axboe","NEW"," ---","Temp reading ioctls wrongly accounted as data reads","2022-04-18 09:26:37"
207811,"IO/Storage","Block Layer","colyli","NEW"," ---","Regression: unable to handle kernel NULL pointer dereference (create_empty_buffers) on bcache-backed mdraid","2020-06-03 18:23:20"
211223,"IO/Storage","Block Layer","drivers_other","NEW"," ---","Clearing BLKROSET no longer works","2021-01-16 01:55:27"
103341,"IO/Storage","Serial ATA","drivers_platform","NEW"," ---","Different ata drive names cause boot to fail","2016-03-19 16:55:47"
113781,"IO/Storage","MD","fs_ext4","NEW"," ---","kernel 4.4.1-2-ARCH, 4.4.3-1-ARCH and Fake RAID array setup","2016-04-21 20:06:57"
58861,"IO/Storage","Other","greg","NEW"," ---","USB goes offline with external CD-ROM","2016-03-07 15:22:04"
54321,"IO/Storage","IDE","io_ide","NEW"," ---","Strange behaviour SD-->IDE(PATA) converter","2019-11-19 18:04:26"
102741,"IO/Storage","IDE","io_ide","NEW"," ---","pata_hpt37x driver refuses to operate with Adaptec 1200A at UDMA/100","2016-03-19 17:07:42"
185531,"IO/Storage","IDE","io_ide","NEW"," ---","pata_hpt366 irq xx: nobody cared","2016-11-19 07:15:48"
188141,"IO/Storage","IDE","io_ide","NEW"," ---","PCI0680 can't work reliably in UDMA mode over 33","2016-11-19 07:46:38"
205107,"IO/Storage","IDE","io_ide","NEW"," ---","No HDD spindown/parking on shutdown","2020-12-23 11:46:22"
206405,"IO/Storage","IDE","io_ide","NEW"," ---","kernel crash during boot debian server on qemu+kvm","2020-02-20 20:34:49"
42614,"IO/Storage","MD","io_md","NEW"," ---","NULL pointer dereference in handle_stripe after disk failure","2016-07-03 17:13:30"
42800,"IO/Storage","MD","io_md","NEW"," ---","(mdadm) md raid 1 volume with ram disk and loop/physical device fails during fsyncs","2012-08-13 00:18:00"
57521,"IO/Storage","MD","io_md","NEW"," ---","md raid superblock updates spin up disks even with /proc/sys/vm/laptop_mode = 1","2013-05-03 15:51:30"
75451,"IO/Storage","MD","io_md","NEW"," ---","task mdadm blocked for more than 120 seconds when stopping array","2014-05-19 11:18:02"
84621,"IO/Storage","MD","io_md","NEW"," ---","Intel SRT (Smart Response) not supported, writing to SRT-RAID may cause data loss","2014-09-15 14:46:06"
89851,"IO/Storage","MD","io_md","NEW"," ---","hang when growing array following added device","2014-12-18 04:09:56"
96661,"IO/Storage","MD","io_md","NEW"," ---","iostat -x and proc/diskstats reports strange avgqu-sz on md devices","2015-04-15 00:49:44"
100491,"IO/Storage","MD","io_md","NEW"," ---","Oops under bitmap_start_sync [md_mod] at boot","2016-10-09 21:06:56"
103711,"IO/Storage","MD","io_md","NEW"," ---","Null pointer dereference in md raid 5 on get_free_stripe","2016-02-16 22:05:58"
116021,"IO/Storage","MD","io_md","NEW"," ---","NULL pointer dereference in rdev_clear_badblocks","2019-02-12 00:19:25"
117051,"IO/Storage","MD","io_md","NEW"," ---","Very slow discard(trim) with mdadm raid0 array","2016-10-13 16:58:45"
117691,"IO/Storage","MD","io_md","NEW"," ---","Raid5 performance reduced about 20% percentage after commit edbe83ab4c27ea6669eb57adb5ed7eaec1118ceb","2016-05-26 06:39:27"
141751,"IO/Storage","MD","io_md","NEW"," ---","The raid5 congestion counter --empty_inactive_list_nr,got to be negative","2016-07-25 00:57:44"
151591,"IO/Storage","MD","io_md","NEW"," ---","RAID-6 reshape hangs","2016-08-30 17:57:03"
178211,"IO/Storage","MD","io_md","NEW"," ---","can't boot with root fs on md raid 0; mdadm: no devices listed in conf file were found.","2021-06-21 14:17:49"
181681,"IO/Storage","MD","io_md","NEW"," ---","Four-disc RAID5 mounted as rootfs flagged dirty after reboot or poweroff, but not after halt","2016-11-07 21:38:57"
191111,"IO/Storage","MD","io_md","NEW"," ---","2xNVMe devices working togeter gets DeadLock","2017-01-04 20:16:18"
196479,"IO/Storage","MD","io_md","NEW"," ---","Issues with big file system over RAID5 on armada (armhf)","2017-07-25 22:50:41"
196841,"IO/Storage","MD","io_md","NEW"," ---","PROBLEM: resync of raid1 very slow","2017-09-07 15:11:47"
197173,"IO/Storage","MD","io_md","NEW"," ---","blk_update_request: I/O error after a WARNING at drivers/scsi/scsi_lib.c:1067 scsi_init_io+0x8e/0x120","2017-10-13 23:42:47"
198135,"IO/Storage","MD","io_md","NEW"," ---","kernel panics on raid5 initialization","2017-12-24 12:50:01"
199539,"IO/Storage","MD","io_md","NEW"," ---","Access to MD raid hung during tar","2018-05-02 16:00:00"
201051,"IO/Storage","MD","io_md","NEW"," ---","BUG: unable to handle kernel NULL pointer dereference at 0000000000000008 (blk_queue_split+0x190/0x5f0)","2020-02-15 17:06:35"
201195,"IO/Storage","MD","io_md","NEW"," ---","md0_raid1 blocked","2020-06-04 01:59:23"
201715,"IO/Storage","MD","io_md","NEW"," ---","Cloning second large mdadm RAID5 arrays across network with rsync","2018-11-17 15:31:44"
202029,"IO/Storage","MD","io_md","NEW"," ---","mdadm cannot assemble raid5 aray with write journal","2018-12-19 10:42:29"
202167,"IO/Storage","MD","io_md","NEW"," ---","md raid10 froze part of I/O subsystem during routine consistency check","2019-07-15 22:32:02"
202451,"IO/Storage","MD","io_md","NEW"," ---","unable to handle kernel paging request","2019-01-29 21:24:33"
202479,"IO/Storage","MD","io_md","NEW"," ---","RAID10 / RAID1 with bitmap corrupts data after adding previously failed dev then failing again","2019-02-19 08:51:29"
202921,"IO/Storage","MD","io_md","NEW"," ---","md_mod.start_ro=1 does not start my array in read-only mode as expected","2019-03-14 15:18:10"
203459,"IO/Storage","MD","io_md","NEW"," ---","mdadm in ""MONITOR MODE"" send Email on Rebuild* events","2019-04-29 22:19:07"
203803,"IO/Storage","MD","io_md","NEW"," ---","Mdraid healthy despite of multiple 'failing drive' entries in dmesg","2019-07-02 20:53:01"
204055,"IO/Storage","MD","io_md","NEW"," ---","handle_stripe_clean_event() warns when a raid5/6 disk overlaps recovery and writing processes with skip_copy turned on","2019-07-16 08:29:00"
205929,"IO/Storage","MD","io_md","NEW"," ---","pausing md check hangs device","2019-12-20 13:25:48"
206161,"IO/Storage","MD","io_md","NEW"," ---","Reshape RAID 5 to RAID 6 fails with active journal","2020-02-27 20:20:47"
206805,"IO/Storage","MD","io_md","NEW"," ---","Bcache slow discards","2020-03-11 22:28:28"
207275,"IO/Storage","MD","io_md","NEW"," ---","Please show descriptive message about degraded (md-)raid when booting","2020-04-15 05:04:56"
208283,"IO/Storage","MD","io_md","NEW"," ---","(mdadm) Failed to parse calendar specification, ignoring: Sun *-*-1..7 1:00:00","2020-06-22 14:19:17"
208961,"IO/Storage","MD","io_md","NEW"," ---","md raid5 cache write back mode does not work as expected and do the full stripe write","2020-08-19 07:14:11"
210019,"IO/Storage","MD","io_md","NEW"," ---","deadlock while close() after ioctl STOP_ARRAY","2020-11-19 12:04:18"
210329,"IO/Storage","MD","io_md","NEW"," ---","Problem creating RAID1 on dm-integrity","2020-11-23 18:06:19"
211503,"IO/Storage","MD","io_md","NEW"," ---","RAID1 on 4Kn drives triggers unaligned requests","2021-01-31 21:21:28"
211603,"IO/Storage","MD","io_md","NEW"," ---","rm -r on a large directory in raid 1 ext4 causes a kernel panic","2021-04-27 03:48:04"
212405,"IO/Storage","MD","io_md","NEW"," ---","Raid10 reshape using offset layout explodes horribly","2021-03-24 15:57:56"
212637,"IO/Storage","MD","io_md","NEW"," ---","kernel: BUG: scheduling while atomic: swapper (md_write_start)","2021-07-09 05:55:57"
212895,"IO/Storage","MD","io_md","NEW"," ---","Read failure doesn't recover disk","2021-04-30 13:55:01"
214039,"IO/Storage","MD","io_md","NEW"," ---","Userspace ABI regression: Removal of RAID_AUTORUN ioctl breaks raidautorun from busybox","2021-08-11 06:27:17"
214973,"IO/Storage","MD","io_md","NEW"," ---","fstrim on MD(raid10) Kernel panic","2021-11-17 12:34:47"
206509,"IO/Storage","NVMe","io_nvme","NEW"," ---","WARN_ON on shutdown with Samsung 970 EVO 256GB","2020-02-12 16:48:59"
206659,"IO/Storage","NVMe","io_nvme","NEW"," ---","My laptop freezes on this log error: thermal thermal_zone1: failed to read out thermal zone (-61)","2020-06-29 19:24:09"
206709,"IO/Storage","NVMe","io_nvme","NEW"," ---","nvme_submit_io does not copy metadata into data buffer when the namespace is meta extend","2020-02-29 05:43:25"
206759,"IO/Storage","NVMe","io_nvme","NEW"," ---","Have a hang in the resetting controller flow","2020-03-30 11:27:00"
208123,"IO/Storage","NVMe","io_nvme","NEW"," ---","Kernel crashes due to NVMe disk: WD Blue SN550 (WDC WDS100T2B0C)","2022-01-10 11:34:42"
209287,"IO/Storage","NVMe","io_nvme","NEW"," ---","NSID of nvme_get_effects_log()","2020-09-17 20:11:43"
209395,"IO/Storage","NVMe","io_nvme","NEW"," ---","Nvme controller death SM961/PM961 (rev ff) (Samsung 960EVO)","2020-09-28 19:40:24"
209763,"IO/Storage","NVMe","io_nvme","NEW"," ---","timeout observed with blktests nvme/tcp nvme/012","2020-10-20 07:28:05"
211083,"IO/Storage","NVMe","io_nvme","NEW"," ---","Transcend TS512GMTE510T nvme boot I/O QID timeout","2021-01-08 18:20:54"
211573,"IO/Storage","NVMe","io_nvme","NEW"," ---","Samsung 970 EVO Plus Generates NVME Errors","2021-10-25 22:33:22"
212051,"IO/Storage","NVMe","io_nvme","NEW"," ---","Performance degraded on HIGH I/O operation","2021-03-10 12:48:39"
214439,"IO/Storage","NVMe","io_nvme","NEW"," ---","Kernel Panic during boot - with unsupported namespace (0x6) nvme SSD","2021-09-18 03:04:12"
214769,"IO/Storage","NVMe","io_nvme","NEW"," ---","nvme_submit_io cause soft lockup","2021-10-22 02:08:44"
214771,"IO/Storage","NVMe","io_nvme","NEW"," ---","controller reset and subsystem reset cause Kernel panic","2021-10-21 15:53:59"
214983,"IO/Storage","NVMe","io_nvme","NEW"," ---","KIOXIA KBG40ZNV256G NVME SSD killed by resume from s2idle","2021-11-15 17:11:03"
215099,"IO/Storage","NVMe","io_nvme","NEW"," ---","NVMe driver could be more verbose in situations when it cannot handle devices with exact same serial numbers","2021-11-23 18:25:20"
215157,"IO/Storage","NVMe","io_nvme","NEW"," ---","nvme delete-ns over nvme-tcp to nvmet-tcp error","2021-12-11 20:17:12"
215679,"IO/Storage","NVMe","io_nvme","NEW"," ---","NVMe/writeback wb_workfn/blocked for more than 30 seconds","2022-05-10 10:49:51"
215763,"IO/Storage","NVMe","io_nvme","NEW"," ---","nvme0: Admin Cmd(0x6), I/O Error (sct 0x0 / sc 0x2)","2022-03-27 17:26:34"
215871,"IO/Storage","NVMe","io_nvme","NEW"," ---","Possible NULL pointer exception in NVMe admin queue initialization error pathway","2022-04-21 17:13:29"
41472,"IO/Storage","Other","io_other","NEW"," ---","Slow files copying into a usb drive","2016-03-21 18:18:39"
42894,"IO/Storage","Other","io_other","NEW"," ---","Unnecessary HDIO_GET_IDENTITY message on boot","2016-03-21 18:15:30"
43120,"IO/Storage","Other","io_other","NEW"," ---","Floppy keeps spinning forever after access, until disk is removed.","2019-02-14 10:52:18"
45701,"IO/Storage","Other","io_other","NEW"," ---","Machines becomes unusable under heavy/slow I/O operation","2016-03-21 18:15:51"
54081,"IO/Storage","Other","io_other","NEW"," ---","epoll loses its registered listen-socket in multithreading environment.","2016-03-21 18:18:47"
55231,"IO/Storage","Other","io_other","NEW"," ---","""rmmod aoe"" yields ""BUG: unable to handle kernel NULL pointer dereference at 00000000000003e0""","2016-03-21 18:15:38"
58391,"IO/Storage","Other","io_other","NEW"," ---","Locking the tray on optical drives doesn't work","2016-03-21 18:13:04"
60729,"IO/Storage","Other","io_other","NEW"," ---","[linux] 3.10.x causes floppy hang when trying to umount","2016-03-21 18:15:10"
60790,"IO/Storage","Other","io_other","NEW"," ---","USB Device is not detectable","2016-03-21 18:18:25"
60891,"IO/Storage","Other","io_other","NEW"," ---","Whole system becomes irresponsive with a high disk IO load","2016-02-15 21:59:29"
68251,"IO/Storage","Other","io_other","NEW"," ---","Asrock C2750D4I, kernel crash when copying large files onto JFS from other PC","2016-02-15 15:06:50"
74061,"IO/Storage","Other","io_other","NEW"," ---","targetcli-fb doesn't restore config on recent kernel","2016-03-21 18:17:28"
74351,"IO/Storage","Other","io_other","NEW"," ---","/proc/diskstats does not update stats for loop devices","2019-02-19 18:13:33"
78261,"IO/Storage","Other","io_other","NEW"," ---","mmcblk0: error -84 transferring data","2016-03-21 18:17:03"
78911,"IO/Storage","Other","io_other","NEW"," ---","Cannot mount swap partition under 3.16-rc1 or 3.16-rc2","2016-03-21 18:16:31"
83181,"IO/Storage","Other","io_other","NEW"," ---","TRIM/discard fails when using TRIM enabled USB memory sticks (and USB3-SATA2 adaptors)","2018-08-18 10:47:35"
83321,"IO/Storage","Other","io_other","NEW"," ---","file corruption with reiserfs partitions under 3.16.0-1, inclusive.","2016-03-21 18:16:24"
84161,"IO/Storage","Other","io_other","NEW"," ---","Booting time/console output got slower","2016-03-21 18:16:15"
85061,"IO/Storage","Other","io_other","NEW"," ---","Adaptec PMC-Sierra PM8018 SAS HBA [Series 7H]: pm80xx: probe failed with error -16: pm8001_pci_probe 856:chip_init failed","2016-03-21 18:17:58"
88751,"IO/Storage","Other","io_other","NEW"," ---","alignment-influenced write speed degradation to partitions that are properly 4096 byte aligned","2016-03-21 18:16:08"
97111,"IO/Storage","Other","io_other","NEW"," ---","sdcard corruption - numerous kernel error messages from dmar related to DMA","2016-03-21 18:15:01"
97401,"IO/Storage","Other","io_other","NEW"," ---","eMMC performance issue in HS400 mode","2016-03-21 18:13:18"
98121,"IO/Storage","Other","io_other","NEW"," ---","When SCSI bus hangs SES driver indefinitely  block any process accessing LED status for devices","2016-05-31 06:05:44"
98881,"IO/Storage","Other","io_other","NEW"," ---","Outdated documentation for lspnp (PNP BIOS)","2016-03-21 18:16:38"
102331,"IO/Storage","Other","io_other","NEW"," ---","host bus errors on Samsung XP941 PCIe SSD (rev 01)","2016-03-21 18:13:37"
104781,"IO/Storage","Other","io_other","NEW"," ---","i cannot format (and write and read the DVD disc) when it is dvd+rw-format ted and mkuddfs ed","2016-03-21 18:13:11"
105421,"IO/Storage","Other","io_other","NEW"," ---","lukscrypt/keyring operation from user space breaks kernel (kernel freeze or extremely slow)","2016-03-21 18:16:01"
105631,"IO/Storage","Other","io_other","NEW"," ---","Using the PPP character device driver caused the system crashed and restart.","2016-03-07 15:16:39"
107811,"IO/Storage","Other","io_other","NEW"," ---","SD card time out too short in tifm_sd.c","2016-03-21 18:17:49"
110031,"IO/Storage","Other","io_other","NEW"," ---","Large files writes and reads to/from disk slowed down to a crawl","2020-02-20 12:43:03"
113721,"IO/Storage","Other","io_other","NEW"," ---","kernel crash when dealocate nbd","2019-08-02 12:52:30"
113851,"IO/Storage","Other","io_other","NEW"," ---","floppy0: unexpected interrupt writing to floppy drive","2016-03-22 04:43:18"
114481,"IO/Storage","Other","io_other","NEW"," ---","plss","2016-03-21 18:13:53"
114891,"IO/Storage","Other","io_other","NEW"," ---","Removing of an external USB drive crashes the kernel","2016-03-21 18:14:08"
115951,"IO/Storage","Other","io_other","NEW"," ---","FUSE creates deadlock together with /proc/mounts","2016-04-06 13:43:11"
116121,"IO/Storage","Other","io_other","NEW"," ---","Nasty USB bug hidden in AMD 9xx chipset code or around","2016-04-10 08:59:55"
116641,"IO/Storage","Other","io_other","NEW"," ---","External HDD USB 3.0 doesn't get recognized, disabling uas fixes problem.","2016-04-18 11:34:56"
117361,"IO/Storage","Other","io_other","NEW"," ---","IO fd0 error","2016-04-29 14:25:01"
135401,"IO/Storage","Other","io_other","NEW"," ---","Should allow make pipes with very long buffers","2016-07-18 11:50:49"
150541,"IO/Storage","Other","io_other","NEW"," ---","I see Random crash in wireless driver","2016-07-27 17:23:35"
155511,"IO/Storage","Other","io_other","NEW"," ---","irq - backtrace when init=/bin/bash command line parameter is given","2016-08-29 19:12:00"
155821,"IO/Storage","Other","io_other","NEW"," ---","regresion in re-read operation by iozone ~10%","2016-10-24 12:21:38"
156521,"IO/Storage","Other","io_other","NEW"," ---","Probing for non-existent floppy on boot takes a long time (2 seconds)","2016-09-10 15:39:37"
189751,"IO/Storage","Other","io_other","NEW"," ---","Read operation on NVMe is sometimes faulty with SG_IO","2016-12-06 12:33:50"
189991,"IO/Storage","Other","io_other","NEW"," ---","vFat partition on NVMe SSD corrupts when quickly synced and unmounted after writes on Intel 600p.","2016-12-10 10:06:28"
