"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
215714,"Power Management","cpufreq","linux-pm","NEW"," ---","A huge unnecessary power consumption with CONFIG_X86_ACPI_CPUFREQ and ondemand governor","2022-03-21 13:07:54"
215729,"Power Management","cpufreq","linux-pm","NEW"," ---","amd-pstate driver has a much higher idle power consumption for a desktop Zen 3 CPU","2022-05-09 08:38:00"
215800,"Power Management","cpufreq","linux-pm","NEW"," ---","amd-pstate does not allow to set arbitrary maximum CPU frequency above 2200MHz for a desktop Zen 3 CPU","2022-04-14 03:05:22"
215801,"Power Management","cpufreq","linux-pm","NEW"," ---","Rmmod'ing amd-pstate doesn't restore acpi-cpufreq","2022-04-11 16:22:44"
215938,"Power Management","cpufreq","linux-pm","NEW"," ---","amd-pstate ignoring scaling_max_freq after waking from suspend","2022-05-04 13:46:04"
119341,"Power Management","Run-Time-PM","rjw","NEW"," ---","Dedicated wakeirqs may not work on omaps for the first resume","2016-06-02 20:37:49"
191491,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","Resume from disk: Lenovo ThinkPad E545 freezes - AMD A10-5750M","2020-06-15 02:47:25"
202993,"Power Management","Other","rjw","NEW"," ---","AC connection not recognized, battery not draining - acer predator helios 500, ryzen 7","2020-02-13 15:19:15"
203695,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","Suspend stopped working after kernel upgrade - HP 255 G6 5JK72ES, AMD A9-9425 RADEON R5","2020-06-15 03:03:26"
207181,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","Suspend/Resume fails on HP Envy x360 with Ryzen 3500U","2021-01-19 10:05:43"
207893,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","S0ix: Unable to achieve S0ix on Dell XPS 13 9365","2021-12-18 14:24:45"
208731,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","s2idle freeze loops in and out of suspend/resume_noirq at least twice","2021-03-21 14:18:46"
210899,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","Suspend not working since kernel 5.8 - Ryzen 7 Lenovo Flex 14","2021-12-15 05:51:34"
211713,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","Crash on suspend - AMD 3700U","2021-02-12 10:02:51"
212039,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","PCI_COMMAND randomly flips to 0 after system resume, breaks the xHCI, HMB NVMe, and all other PCI devices","2021-07-13 10:56:55"
213717,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","HP Spectre 13-aw2002 can't reach s0ix","2022-03-14 19:01:48"
213973,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","Intel IGP Displayport output does not resume from suspend (while hdmi does)","2021-08-04 17:52:12"
214019,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","Suspend-to-RAM/resume sometimes fails if pavucontrol is running under pipewire","2021-08-10 12:48:06"
214743,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","Suspend / Resume Hardware Clock set 68 hours ahead","2021-10-16 23:37:43"
215049,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","S0ix: dell xps 15 9500 can't achieve s0ix","2021-12-18 18:30:34"
215063,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","Dell XPS 13 9305 can't reach s0ix","2022-04-22 14:17:58"
215115,"Power Management","Other","rjw","NEW"," ---","Uninitialized freq use","2021-11-23 03:00:40"
215221,"Power Management","Other","rjw","NEW"," ---","Higher power consumption with Kernel 5.15","2021-12-05 09:52:19"
215343,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","suspend to loop device hangs","2022-01-25 10:26:09"
215395,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","Hibernate/suspend resume to a black screen -  ASUS FX505DT, AMD Ryzen 3550H","2022-02-14 06:41:32"
215686,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","s0ix: lenovo L13 Yoga Gen 2 s2idle fails after charging","2022-03-26 08:46:22"
215832,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","PCIE ASPM-related trouble with S0ix on Thinkpad X1 (NVME-related?)","2022-05-05 21:50:24"
215880,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","Resume process hangs for 5-6 seconds starting sometime in 5.16","2022-05-06 20:49:15"
215884,"Power Management","Run-Time-PM","rjw","NEW"," ---","PME: Spurious native interrupt","2022-05-01 14:35:21"
215913,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","Call trace after suspend (restore_processor_state)","2022-04-28 13:03:52"
215933,"Power Management","Other","rjw","NEW"," ---","S0ix ME ltr_ignore required for opportunistic S0ix","2022-05-02 17:13:37"
215942,"Power Management","Hibernation/Suspend","rjw","NEW"," ---","system keep crashing when put in sleep mode","2022-05-04 22:18:20"
203733,"Power Management","Thermal","rui.zhang","NEW"," ---","CPU freq stuck at 400Mhz when CPU is fully loaded and video card is used - AMD Ryzen 3550h","2020-10-09 07:05:43"
205341,"Power Management","Hibernation/Suspend","rui.zhang","NEW"," ---","S0ix: Unable to achieve S0ix - Surface Book 1 and Surface Pro 4","2020-06-23 11:30:52"
208595,"Power Management","Other","rui.zhang","NEW"," ---","boot performance: 400 ms spent in power resource detection","2022-02-18 09:48:36"
209931,"Power Management","Other","rui.zhang","NEW"," ---","boot performance: Power Resource [PIN] results in 260 ms delay - Dell XPS 13 9310","2021-03-22 05:46:08"
210549,"Power Management","Other","rui.zhang","NEW"," ---","boot performance: Dell Precision 3540: acpi_init takes 600 ms","2022-02-18 09:50:20"
212377,"Power Management","Run-Time-PM","rui.zhang","NEW"," ---","[TGL]Intel SATA core can't get into suspend","2021-04-26 03:05:48"
212507,"Power Management","Thermal","rui.zhang","NEW"," ---","Switching IPA and step_wise governors screw up tz->passive","2021-04-09 11:45:05"
213865,"Power Management","Thermal","rui.zhang","NEW"," ---","2020 Lenovo Legion laptop immediately shutting down (b15df2c465d7f6951d9f600d6f837000ecde3923)","2021-07-27 05:38:24"
210741,"Power Management","intel_pstate","yu.c.chen","NEW"," ---","intel_pstate and intel_idle: HWP  and C1E are incompatible.","2021-03-29 22:56:20"
213263,"Power Management","Thermal","daniel.lezcano","ASSIGNED"," ---","RFE: Ability to filter thermal netlink messages","2021-05-31 12:50:36"
210735,"Power Management","Hibernation/Suspend","yu.c.chen","ASSIGNED"," ---","system suspend to idle and S3 fail if cpu0 is offline","2021-06-07 01:38:10"
199135,"Power Management","Hibernation/Suspend","rjw","REOPENED"," ---","S0ix: no residency in S0ix - ONDA V891w z3735f","2019-12-31 05:53:45"
209309,"Power Management","Other","rjw","REOPENED"," ---","PM: PM_SLEEP_SMP overleaps Kconfig dependencies of HOTPLUG_CPU","2021-06-02 08:12:15"
116671,"Power Management","cpuidle","rui.zhang","REOPENED"," ---","Kernel power policy doesn't allow mobile Intel processors to enter deep PC states, potentially reducing system lifespan","2018-10-17 02:55:51"
198909,"Power Management","Hibernation/Suspend","rui.zhang","REOPENED"," ---","acpi_pm_finish: 10x performance regression on XPS 13 9360","2020-06-29 12:26:41"
199113,"Power Management","Other","rui.zhang","REOPENED"," ---","boot/suspend/resume performance: int3403_driver_init needs over 330 ms to finish - Dell XPS 13 9370","2021-03-22 05:38:05"
208703,"Power Management","Other","rui.zhang","REOPENED"," ---","boot performance: PnP ACPI init has 100 ms delay until quirk message - Acer TravelMate 5735Z","2021-12-26 22:51:17"
208705,"Power Management","Other","rui.zhang","REOPENED"," ---","boot performance: 100 ms delay in PCI initialization - Acer TravelMate 5735Z","2022-02-20 20:21:03"
205557,"Power Management","Run-Time-PM","drivers_network-wireless","RESOLVED","DUPLICATE","parts of kernel hangs completely (mutex-lock)","2019-12-05 10:18:16"
209203,"Power Management","intel_pstate","drivers_other","RESOLVED","PATCH_ALREADY_AVAILABLE","cpufreq/intel_pstate.c: 'set_power_ctl_ee_state' seems to write wrong bit","2020-12-29 11:05:14"
200417,"Power Management","Hibernation/Suspend","kees","RESOLVED","DUPLICATE","[32bits] Can't resume from hibernation if KASLR is enabled","2018-08-05 00:28:05"
191441,"Power Management","Hibernation/Suspend","kookoo.gu","RESOLVED","CODE_FIX","[32bits Linux]Hibernate hangs while shutting down or hangs when restoring memory image while booting.(if the DRAM exceed 3G)","2018-12-27 04:58:07"
101671,"Power Management","intel_pstate","kristen.c.accardi","RESOLVED","CODE_FIX","after suspend turbo is disabled","2015-11-08 22:08:26"
207917,"Power Management","intel_idle","kristen.c.accardi","RESOLVED","UNREPRODUCIBLE","i5-10210U hardly using Package C-states, but idle power usage very low","2020-06-25 22:03:27"
210461,"Power Management","intel_pstate","kristen.c.accardi","RESOLVED","INVALID","CPU stuck at lowest clock with governor, HWP.EPP, scaling_min_freq disregarded","2021-01-29 23:47:06"
90301,"Power Management","intel_pstate","lenb","RESOLVED","INVALID","[haswell] Unable obtain Package Cstates C3 or lower","2016-11-15 07:39:22"
106121,"Power Management","intel_idle","lenb","RESOLVED","CODE_FIX","CPU doesn't enter deeper C states with all its cores after suspend","2015-11-08 22:08:10"
114841,"Power Management","intel_idle","lenb","RESOLVED","PATCH_ALREADY_AVAILABLE","intel_idle doesn't fix up MSRs on resume","2017-03-28 08:56:30"
172761,"Power Management","Other","lenb","RESOLVED","INVALID","turbostat not listing offline cpu","2016-10-10 08:54:39"
177161,"Power Management","cpufreq","lenb","RESOLVED","CODE_FIX","CPU frequencies in /proc/cpuinfo aren't dynamically updated","2016-10-28 17:25:23"
196127,"Power Management","intel_idle","lenb","RESOLVED","UNREPRODUCIBLE","intel_idle.max_cstate=1 required to prevent crashes - Braswell - HP 250 G5 laptop","2017-07-17 00:58:25"
196367,"Power Management","Other","lenb","RESOLVED","PATCH_ALREADY_AVAILABLE","turbostat shows only half of AMD CPUs","2018-10-17 03:47:34"
196369,"Power Management","Other","lenb","RESOLVED","CODE_FIX","Turbostat is not working on AMD boxes with Opteron 6276 CPUs with 4.11* and 4.12* kernels","2017-07-23 13:45:14"
196969,"Power Management","cpuidle","lenb","RESOLVED","DUPLICATE","cpuidle panic","2017-09-18 15:56:26"
120561,"Power Management","cpufreq","linux-pm","RESOLVED","CODE_FIX","powernow_k8 causes kernel panic during block device write access","2019-07-02 22:21:56"
194963,"Power Management","cpufreq","linux-pm","RESOLVED","PATCH_ALREADY_AVAILABLE","schedutil governor causes audio problem in game","2017-05-07 14:58:17"
198995,"Power Management","cpufreq","linux-pm","RESOLVED","PATCH_ALREADY_AVAILABLE","Conservative governor is broken in Linux 4.15: refuses to keep CPU cores at maximum frequency","2018-06-07 03:17:35"
201045,"Power Management","cpufreq","linux-pm","RESOLVED","INSUFFICIENT_DATA","Acer aspire 315-41g with ryzen 3 2200u  runs constantly at turbo frequency after waking from suspend","2018-12-30 20:12:36"
206307,"Power Management","cpufreq","linux-pm","RESOLVED","CODE_FIX","AMD Ryzen CPU frequency monitoring subsystem is insufficient","2022-04-11 07:23:59"
211305,"Power Management","cpufreq","linux-pm","RESOLVED","PATCH_ALREADY_AVAILABLE","schedutil selects low P-States on AMD EPYC with frequency invariance","2021-02-15 15:30:32"
211791,"Power Management","cpufreq","linux-pm","RESOLVED","CODE_FIX","AMD CPU /proc/cpuinfo reported max potential boost frequency instead of actual operating frequency","2022-05-06 19:10:44"
153361,"Power Management","Hibernation/Suspend","rjw","RESOLVED","CODE_FIX","kernel panic on s2ram","2016-08-20 19:06:07"
156331,"Power Management","Hibernation/Suspend","rjw","RESOLVED","INVALID","[Regression]: Nvidia GT740M GPU dead after resume.","2016-09-09 14:01:16"
156601,"Power Management","cpufreq","rjw","RESOLVED","INVALID","All governors except ""performance"" are not available anymore - AMD Phenom(tm) II X6 1045T","2016-09-16 09:32:26"
172311,"Power Management","Hibernation/Suspend","rjw","RESOLVED","PATCH_ALREADY_AVAILABLE","X200 - WiFi LED stays off after wake","2016-09-25 10:23:03"
178341,"Power Management","Hibernation/Suspend","rjw","RESOLVED","INVALID","Wifi hotspots and signal strength stops to be reported after suspend","2016-10-20 20:19:49"
192471,"Power Management","Hibernation/Suspend","rjw","RESOLVED","CODE_FIX","Suspend broken on Thinkpad P50 in 4.8 kernels","2017-01-16 02:21:44"
192591,"Power Management","Hibernation/Suspend","rjw","RESOLVED","PATCH_ALREADY_AVAILABLE","Suspend to idle & ram issues on Dell XPS 13 9365","2021-10-15 18:00:01"
194807,"Power Management","Hibernation/Suspend","rjw","RESOLVED","DUPLICATE","[e1000e] Unable to resume from hibernation","2017-03-13 02:18:34"
195445,"Power Management","Other","rjw","RESOLVED","PATCH_ALREADY_AVAILABLE","High battery usage after shutdown - HP notebook -  Intel i7 6500","2017-05-03 18:25:58"
198389,"Power Management","Hibernation/Suspend","rjw","RESOLVED","PATCH_ALREADY_AVAILABLE","s2idle: Surface Pro 3 suspend/resume issues","2018-01-11 00:18:02"
198763,"Power Management","Hibernation/Suspend","rjw","RESOLVED","CODE_FIX","Suspend2ram broken on 4.16-rcX (32-bit non-PAE)","2018-03-05 16:22:02"
199747,"Power Management","Hibernation/Suspend","rjw","RESOLVED","DOCUMENTED","resume from hibernate results in kernel panic (bisected)","2018-05-18 09:42:42"
199941,"Power Management","Hibernation/Suspend","rjw","RESOLVED","PATCH_ALREADY_AVAILABLE","system freeze the third time suspending (with custom udev rules)","2018-06-29 08:24:18"
200909,"Power Management","Hibernation/Suspend","rjw","RESOLVED","CODE_FIX","Regression since 4.17, Lenovo ThinkPad, immediate wakeup/resume after suspend","2018-10-04 09:48:45"
201305,"Power Management","Hibernation/Suspend","rjw","RESOLVED","PATCH_ALREADY_AVAILABLE","Laptop needs ""nomodeset"" to hibernate. - AMD A12-9720P RADEON R7 RX540","2021-03-23 20:51:54"
201309,"Power Management","Hibernation/Suspend","rjw","RESOLVED","PATCH_ALREADY_AVAILABLE","ACPI code triggers ktime_get() complaint during resume - in VIRTUAL MACHINE","2018-11-01 00:05:42"
201353,"Power Management","Hibernation/Suspend","rjw","RESOLVED","CODE_FIX","Ubuntu 18.10 - Alienware 17 R5 crashes on sleep","2018-10-17 01:00:29"
201519,"Power Management","Hibernation/Suspend","rjw","RESOLVED","PATCH_ALREADY_AVAILABLE","Using direct-complete with radeon breaks system-wide suspend - HP ProBook 4540s","2019-02-14 23:28:34"
201523,"Power Management","Hibernation/Suspend","rjw","RESOLVED","DUPLICATE","Dell XPS 13 9370 Unable to enter c0ix sleep states","2021-12-18 18:41:04"
201587,"Power Management","Hibernation/Suspend","rjw","RESOLVED","UNREPRODUCIBLE","S0ix: unable to enter S0ix - HP EliteBook Folio G1  (SKL)","2020-02-21 07:37:29"
201679,"Power Management","Other","rjw","RESOLVED","DUPLICATE","Macbook Air 6,1: No battery detected with acpi_osi=; package c state no lower than pc3 without acpi_osi= boot parameter","2019-01-24 12:54:39"
201827,"Power Management","Other","rjw","RESOLVED","INVALID","OS Shutdown on Dell Latitude 5285","2018-12-18 02:49:22"
201997,"Power Management","Hibernation/Suspend","rjw","RESOLVED","CODE_FIX","With kernel 4.19.6 and above, suspend to S3 is broken","2019-02-18 10:45:05"
202011,"Power Management","Other","rjw","RESOLVED","INVALID","Nonexistent Battery set as default on desktop machine. Power supply set as inactive","2018-12-18 02:33:29"
202137,"Power Management","Hibernation/Suspend","rjw","RESOLVED","DUPLICATE","systemctl suspend doesn't sleep cpu properly anymore - acer cb3-532, banon, braswell chromebook","2019-03-11 03:17:23"
202863,"Power Management","Hibernation/Suspend","rjw","RESOLVED","MOVED","PC resumes from S3 as soon TV powers on","2019-03-26 13:59:01"
202959,"Power Management","Hibernation/Suspend","rjw","RESOLVED","DUPLICATE","HP Pavilion x360 - 14-ba007ca headphones plugged into 'line out' is seen as unplugged after suspend","2019-03-26 12:30:56"
203287,"Power Management","Hibernation/Suspend","rjw","RESOLVED","OBSOLETE","Resume broken since -next20190330, disk issue - Dell Inspiron 3537","2019-05-02 13:34:35"
203833,"Power Management","cpuidle","rjw","RESOLVED","UNREPRODUCIBLE","TEO governor occasionally causes processes to hog the cpu","2019-07-15 23:02:33"
204187,"Power Management","Hibernation/Suspend","rjw","RESOLVED","CODE_FIX","System76 Oryx Pro (oryp5) with 5.3: Fail to resume from suspend","2019-09-30 01:02:46"
204445,"Power Management","Hibernation/Suspend","rjw","RESOLVED","INVALID","suspend not working with Asus X370-PRO - AMD Ryzen 7 1700","2020-05-26 07:25:26"
204717,"Power Management","Hibernation/Suspend","rjw","RESOLVED","UNREPRODUCIBLE","HP Elite x2 1013 G3 spontaneously wakeup from suspend freeze, which is default on this tablet","2020-09-26 20:53:11"
205057,"Power Management","Hibernation/Suspend","rjw","RESOLVED","PATCH_ALREADY_AVAILABLE","S0ix: First time suspend not enter s0ix - Bay trail-CR and Onda v891w","2020-06-05 16:25:27"
205587,"Power Management","Run-Time-PM","rjw","RESOLVED","CODE_FIX","AMD Ryzen5/7 XHCI controllers fail to runtime resume","2019-12-16 09:10:07"
205623,"Power Management","Run-Time-PM","rjw","RESOLVED","CODE_FIX","Runpm broken on Nvidia GPUs with 0x1901 Intel bridge controller","2020-04-14 10:13:59"
207027,"Power Management","Other","rjw","RESOLVED","DUPLICATE","Trouble turning off input devices","2020-04-12 09:31:20"
207155,"Power Management","Other","rjw","RESOLVED","DOCUMENTED","A request for reverting : PM: QoS: Get rid of unused flags","2020-04-09 09:42:03"
207399,"Power Management","Other","rjw","RESOLVED","INVALID","(AMD EPIC CPU 2x 7301, Intel 2x 4110 Silver, Intel 4114 Silver)) High CPU Load events_power_efficient","2020-07-01 19:50:18"
207477,"Power Management","Hibernation/Suspend","rjw","RESOLVED","OBSOLETE","Regression: Powers down before suspend/hibernate is completed. Non-boot CPUs stopped at RESUME time. Hibernate image is not written.","2020-05-13 10:14:51"
207603,"Power Management","Other","rjw","RESOLVED","PATCH_ALREADY_AVAILABLE","S2idle loops in s2idle_enter before actually entering s2idle","2020-07-29 02:09:03"
208479,"Power Management","Other","rjw","RESOLVED","PATCH_ALREADY_AVAILABLE","Higher than actual load average reported.","2020-07-24 00:08:37"
208841,"Power Management","Hibernation/Suspend","rjw","RESOLVED","UNREPRODUCIBLE","sshfs prevents suspend","2020-08-26 08:44:28"
208871,"Power Management","Hibernation/Suspend","rjw","RESOLVED","UNREPRODUCIBLE","[BISECTED][REGRESSION] 5.8.0-1, 5.7.11 and .14 fail to suspend on Dell XPS L502X","2020-11-04 08:31:27"
209409,"Power Management","Other","rjw","RESOLVED","CODE_FIX","drivers/power/supply/sbs-battery.c fail on ARM64  RK3399 gru-kevin chromebook","2020-11-01 20:56:28"
210207,"Power Management","Hibernation/Suspend","rjw","RESOLVED","PATCH_ALREADY_AVAILABLE","Non-functional standby","2020-11-26 22:38:08"
212767,"Power Management","Hibernation/Suspend","rjw","RESOLVED","PATCH_ALREADY_AVAILABLE","`freeze`-suspend causes stacktrace, and ""config space inaccessible"" for multiple PCI devices","2021-07-19 12:53:49"
214855,"Power Management","Hibernation/Suspend","rjw","RESOLVED","CODE_FIX","S0ix: resume on lid close on ThinkPad X1 Carbon Gen 9","2022-02-14 10:43:49"
214965,"Power Management","Hibernation/Suspend","rjw","RESOLVED","CODE_FIX","device descriptor read/64, error -110 in recent 5.14.x kernels","2021-12-30 20:14:17"
215393,"Power Management","Hibernation/Suspend","rjw","RESOLVED","DUPLICATE","Hibernate/suspend resume to a black screen","2021-12-23 10:27:05"
215427,"Power Management","Hibernation/Suspend","rjw","RESOLVED","UNREPRODUCIBLE","System freeze totally when entering hibernation","2022-01-12 23:02:04"
215641,"Power Management","Hibernation/Suspend","rjw","RESOLVED","UNREPRODUCIBLE","Dell G15 5510 s2idle fails in 5.16.11 works in 5.16.10","2022-03-19 17:15:00"
215747,"Power Management","Hibernation/Suspend","rjw","RESOLVED","DUPLICATE","Mouse gets sluggish after suspend/resume and power usage significant higher after resume","2022-04-09 21:18:44"
215833,"Power Management","Other","rjw","RESOLVED","ANSWERED","CPU: 0 PID: 60 at drivers/gpu/drm/amd/amdgpu/../pm/powerplay/smumgr/smu8_smumgr.c:98 smu8_send_msg_to_smc_with_parameter+0x103/0x150 [amdgpu]","2022-04-14 12:44:46"
215847,"Power Management","Hibernation/Suspend","rjw","RESOLVED","CODE_FIX","Kernel 5.17.3 breaks resume after suspend","2022-04-18 08:52:59"
63171,"Power Management","Hibernation/Suspend","rui.zhang","RESOLVED","CODE_FIX","SilverSeraph: suspend to ram does no more work with recent kernels.","2022-04-18 20:07:38"
156441,"Power Management","Hibernation/Suspend","rui.zhang","RESOLVED","CODE_FIX","Bisected: Laptop cannot suspend after update to kernel 4.5.3 (up to 4.7.2) with powersaving udev rule - Go direct_complete if driver has no callbacks - AMD Samsung 305","2018-03-11 17:01:27"
186231,"Power Management","Hibernation/Suspend","rui.zhang","RESOLVED","DUPLICATE","pm_prepare_console takes 1.5 seconds to finish when entering freeze mode - Lenove B41","2016-11-17 12:12:25"
187091,"Power Management","Hibernation/Suspend","rui.zhang","RESOLVED","DUPLICATE","bluetooth needs 2s after resume, or else it causes delay/crash if the second suspend is delivered immediately - Lenovo Yoga 900","2016-11-09 06:17:15"
194935,"Power Management","Hibernation/Suspend","rui.zhang","RESOLVED","CODE_FIX","Overheating due to invalid suspend - Razer Blade 2016","2017-04-13 09:11:10"
196861,"Power Management","Hibernation/Suspend","rui.zhang","RESOLVED","CODE_FIX","S0ix enablement - Asus E200HA (Atom x5-Z8300, Cherrytrail)","2018-12-27 11:29:04"
198231,"Power Management","Thermal","rui.zhang","RESOLVED","CODE_FIX","acpi INT3400:00: Unsupported event [0x86]","2018-01-08 02:09:38"
198433,"Power Management","Hibernation/Suspend","rui.zhang","RESOLVED","CODE_FIX","resuming after suspend goes to bios in 32 bit, is ok on 64 bit","2018-03-16 22:19:28"
199497,"Power Management","Thermal","rui.zhang","RESOLVED","PATCH_ALREADY_AVAILABLE","emul_temperature uses 0 as disable","2018-06-13 02:51:04"
201509,"Power Management","Hibernation/Suspend","rui.zhang","RESOLVED","PATCH_ALREADY_AVAILABLE","[BISECTED][REGRESSION] Force LPSS quirks on boot prevents s2idle on baytrail","2018-11-25 17:43:51"
202671,"Power Management","Thermal","rui.zhang","RESOLVED","CODE_FIX","int3403 thermal probe of INT3403 failed with error -22","2019-03-11 02:52:12"
208603,"Power Management","Hibernation/Suspend","rui.zhang","RESOLVED","DOCUMENTED","Unable to resume from deep sleep (s3)  although all pm_test modes worked - Dell XPS 15 9500 9300","2021-12-18 18:21:16"
212057,"Power Management","Hibernation/Suspend","rui.zhang","RESOLVED","DUPLICATE","See bug id 211027 display standby not wakeable","2021-03-21 16:26:13"
212501,"Power Management","Thermal","rui.zhang","RESOLVED","CODE_FIX","IPA governor always sets the cooling device state to zero when there is no mitigation","2021-05-31 08:32:19"
213831,"Power Management","Other","rui.zhang","RESOLVED","DOCUMENTED","Turbostat no longer works under a normal user: turbostat: setpriority(-20): Permission denied","2021-07-27 16:56:54"
172951,"Power Management","Thermal","shawnguo","RESOLVED","INVALID","imx-thermal does not work if imx6q-cpufreq is not loaded","2021-06-21 20:45:26"
113551,"Power Management","intel_pstate","srinivas.pandruvada","RESOLVED","CODE_FIX","intel_pstate=no_hwp else Thinkpad T460s freezes on lid close on battery power","2021-05-14 20:16:28"
204367,"Power Management","intel_pstate","srinivas.pandruvada","RESOLVED","DUPLICATE","[macbookpro (12,1 early 2015)] cpu scaling doesn't work anymore after sleep/wakeup cycle","2019-10-05 20:39:17"
90041,"Power Management","Hibernation/Suspend","yu.c.chen","RESOLVED","PATCH_ALREADY_AVAILABLE","intel_pstate: very in low cpu frequency - throttling config corrupted during S3","2017-10-27 17:11:47"
97201,"Power Management","Hibernation/Suspend","yu.c.chen","RESOLVED","CODE_FIX","s2disk may fail when NR_FILE_MAPPED is high","2018-04-02 18:20:18"
97261,"Power Management","intel_pstate","yu.c.chen","RESOLVED","WILL_NOT_FIX","Intel P-State driver does not honor no_turbo with opengl workload","2016-09-22 07:01:30"
117971,"Power Management","Hibernation/Suspend","yu.c.chen","RESOLVED","PATCH_ALREADY_AVAILABLE","suspend timeout for sd 0:0:0 caused panic","2016-08-18 08:59:28"
151301,"Power Management","Hibernation/Suspend","yu.c.chen","RESOLVED","INVALID","Machine resumes immediately after apparently successfully hibernating","2016-09-26 22:06:18"
155171,"Power Management","Hibernation/Suspend","yu.c.chen","RESOLVED","INVALID","drm/i915 hangs during S3 resume","2016-10-27 08:01:54"
156351,"Power Management","Other","yu.c.chen","RESOLVED","PATCH_ALREADY_AVAILABLE","acpi_pad generates extra CPU load when policy limit is below current power consumption.","2018-05-04 08:17:06"
156871,"Power Management","Hibernation/Suspend","yu.c.chen","RESOLVED","DOCUMENTED","On resume, skylake fails to enter deep PC states","2017-02-22 17:52:56"
176461,"Power Management","Hibernation/Suspend","yu.c.chen","RESOLVED","CODE_FIX","Suspend to Disk ineffective with high RAM usage","2017-06-25 17:09:35"
186211,"Power Management","Hibernation/Suspend","yu.c.chen","RESOLVED","DOCUMENTED","pm_parepare_console takes more than 200ms - switch vt during suspend  - (Lenovo yoga 900/Mac book pro 2015)","2016-12-22 03:39:44"
194581,"Power Management","Hibernation/Suspend","yu.c.chen","RESOLVED","PATCH_ALREADY_AVAILABLE","[Bisected] Intel i7-M640: only one cpu core active after resume from suspend(cpufreq_online return -5)","2017-03-25 14:13:45"
