"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
65951,"Tracing/Profiling","Ftrace","rostedt","RESOLVED","DUPLICATE","WARNING: at drivers/pci/search.c:46 pci_find_upstream_pcie_bridge+0x59/0x80()","2013-12-03 15:33:23"
83961,"Tracing/Profiling","Ftrace","rostedt","RESOLVED","INVALID","Add new boot parameter to suppress stack trace upon panic so other messages are not pushed off the screen","2020-01-10 15:41:48"
84751,"Tracing/Profiling","Ftrace","rostedt","RESOLVED","INVALID","fhfgh","2014-12-10 19:33:11"
96051,"Tracing/Profiling","Ftrace","rostedt","RESOLVED","WILL_NOT_FIX","key trace event symbols not exported","2020-01-10 15:47:22"
118001,"Tracing/Profiling","Ftrace","rostedt","RESOLVED","CODE_FIX","an integer overflow in ring_buffer of 64-bit system","2017-01-19 03:46:44"
121751,"Tracing/Profiling","Ftrace","rostedt","RESOLVED","PATCH_ALREADY_AVAILABLE","A message during compile","2016-08-16 14:38:39"
141291,"Tracing/Profiling","Ftrace","rostedt","RESOLVED","CODE_FIX","Enabling ftrace on ARM causes a kernel panic","2020-12-29 15:10:55"
195769,"Tracing/Profiling","Ftrace","rostedt","RESOLVED","INVALID","RT: System hung while booting up, caused by code loop","2018-01-09 08:07:20"
196551,"Tracing/Profiling","Ftrace","rostedt","RESOLVED","CODE_FIX","hwlat tracer do not work in kernel commandline","2017-08-25 01:10:12"
196557,"Tracing/Profiling","Ftrace","rostedt","RESOLVED","CODE_FIX","ftrace=mmiotrace cause soft lockup","2017-09-21 01:50:27"
196611,"Tracing/Profiling","Ftrace","rostedt","RESOLVED","CODE_FIX","NULL pointer dereference with cachestat","2017-11-10 15:41:49"
196901,"Tracing/Profiling","Ftrace","rostedt","RESOLVED","CODE_FIX","Failed to boot with ftrace=function in kvm with 2vcpu","2019-05-22 13:05:16"
199805,"Tracing/Profiling","Ftrace","rostedt","RESOLVED","UNREPRODUCIBLE","funclatency from bcc can reliably cause GPF","2020-01-10 15:51:38"
203531,"Tracing/Profiling","Ftrace","rostedt","RESOLVED","INVALID","type mismatch may result in different number of bytes in fix for Bug: 30919905","2020-01-10 18:02:46"
205921,"Tracing/Profiling","Ftrace","rostedt","RESOLVED","PATCH_ALREADY_AVAILABLE","WARNING: CPU: 2 PID: 1 at kernel/trace/ftrace.c:987 ftrace_init_tracefs_toplevel","2020-01-10 17:17:45"
207957,"Tracing/Profiling","Ftrace","rostedt","RESOLVED","PATCH_ALREADY_AVAILABLE","Misplaced field in funcgraph_exit format","2020-05-28 19:14:16"
210071,"Tracing/Profiling","Ftrace","rostedt","RESOLVED","INVALID","Kernel panic","2020-11-05 17:12:34"
211339,"Tracing/Profiling","Ftrace","rostedt","RESOLVED","CODE_FIX","Skipped function traces","2021-02-07 20:57:16"
211341,"Tracing/Profiling","Ftrace","rostedt","RESOLVED","DUPLICATE","Function traces dropped","2021-01-25 12:39:00"
52081,"Tracing/Profiling","Perf tool","acme","NEEDINFO"," ---","perf-3.8.rc1.gf72c69 segfault in annotate_browser__draw_current_jump","2013-11-25 20:16:44"
196935,"Tracing/Profiling","Perf tool","acme","NEEDINFO"," ---","Perf annotate usage limitations","2018-04-03 20:11:46"
195639,"Tracing/Profiling","Ftrace","rostedt","NEEDINFO"," ---","Sometimes PIDs are incorrect","2020-01-10 15:50:24"
97581,"Tracing/Profiling","Perf tool","acme","CLOSED","OBSOLETE","Cross compiling with ARCH=x86_64 makes perf fail to build","2018-06-27 20:27:55"
199827,"Tracing/Profiling","Kernel Perf","fweisbec","CLOSED","OBSOLETE","lowering kernel.perf_event_max_sample_rate before a system freeze","2019-02-02 20:43:56"
203601,"Tracing/Profiling","Ftrace","rostedt","CLOSED","INVALID","trace-cmd extract fails to copy CPU files","2019-05-14 09:28:31"
