"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
206325,"Drivers","Video(AGP)","airlied","NEW"," ---","amdgpu driver warning dcn20_hwseq.c->dcn20_setup_gsl_group_as_lock","2020-01-27 14:11:17"
206973,"Drivers","Video(AGP)","airlied","NEW"," ---","[AMD/ATI] RV200 [Radeon 7500/7500 LE] [1002:5157] overwhelming video corruption in Xorg","2020-09-18 01:57:03"
207661,"Drivers","Video(AGP)","airlied","NEW"," ---","amdgpu oops error after boot AMD Ryzen 5 2400G APU","2020-05-09 15:11:56"
208263,"Drivers","Video(AGP)","airlied","NEW"," ---","flickering black lines on Mobility Radeon 7500 with kernel 5.x.x","2021-01-31 12:08:03"
209337,"Drivers","Video(AGP)","airlied","NEW"," ---","[amdgpu] no image running overlay app on top of Path of Exile","2020-09-20 19:04:17"
209991,"Drivers","Video(AGP)","airlied","NEW"," ---","broken X server boot probably wrong/missing Radeon driver","2020-11-22 14:27:37"
210721,"Drivers","Video(AGP)","airlied","NEW"," ---","Recent kernel update causes segfault on multiple Radeon Vega GPU","2020-12-16 00:40:22"
212475,"Drivers","Video(AGP)","airlied","NEW"," ---","Nvidia card no work in graphical mode both with proprietary driver and nouveau driver","2021-03-29 11:50:38"
213537,"Drivers","Video(DRI - non Intel)","airlied","NEW"," ---","amdgpu_job_timedout - ring sdma0 timeout after resume from hibernation","2021-06-21 15:00:40"
213713,"Drivers","Video(AGP)","airlied","NEW"," ---","AMDGPU resets GPU and sometimes never comes back","2021-07-22 06:48:14"
214829,"Drivers","Video(AGP)","airlied","NEW"," ---","AMD GPU freeze and kernel hang","2021-11-14 23:23:42"
215247,"Drivers","Video(AGP)","airlied","NEW"," ---","KASAN: global-out-of-bounds in bit_putcs+0x444/0x7c0","2021-12-07 01:33:24"
215249,"Drivers","Video(AGP)","airlied","NEW"," ---","bit_clear_margins oops: unable to handle kernel paging request","2021-12-07 01:46:27"
199965,"Drivers","Video(DRI - non Intel)","akpm","NEW"," ---","amdgpu: unbind leaves stale references","2018-07-24 07:29:16"
11684,"Drivers","Input Devices","alan","NEW"," ---","[PATCH]sidewinder force feedback pro (ffp) on game port : it's not detected when it's powered","2016-03-19 17:10:17"
42742,"Drivers","Console/Framebuffers","alan","NEW"," ---","WARNING at rcupdate.h:242, when testing trace event 'cpu_idle', in 'console_unlock'","2012-08-30 14:29:29"
55181,"Drivers","Serial","alan","NEW"," ---","Oops on disconnect from rfcomm/pppd","2013-11-13 21:52:25"
56251,"Drivers","USB","alan","NEW"," ---","Null pointer dereference when loading mceusb (0471:0613)","2013-11-13 21:15:38"
58461,"Drivers","Console/Framebuffers","alan","NEW"," ---","lockdep warning","2013-11-14 08:50:25"
67451,"Drivers","Console/Framebuffers","alan","NEW"," ---","memory leak in tty driver","2013-12-21 16:59:18"
72111,"Drivers","Staging","alan","NEW"," ---","rtl8821ae/btcoexist/../pci.h:289:15: error: expected '=', ',', ';', 'asm' or '__attribute__' before 'rtl_pci_probe'","2014-04-25 14:02:03"
72371,"Drivers","Serial","alan","NEW"," ---","udevd page allocation failure trying to alloca tty for USB devices","2014-03-20 18:48:11"
72451,"Drivers","Other","alan","NEW"," ---","Missing IS_ENABLED could cause array out of bounds access","2014-03-20 12:05:30"
75681,"Drivers","Serial","alan","NEW"," ---","[PATCH]Add support for Advantech PCM-3614I/PCM-3618I serial expansion cards","2014-05-19 11:06:08"
80081,"Drivers","Serial","alan","NEW"," ---","Fail to boot up with Linux 3.10.48 on platform x86-64","2014-07-29 15:31:48"
82511,"Drivers","Video(DRI - Intel)","alan","NEW"," ---","[gma500] gma500 doesn't create /dev/fb0 if monitor device is powered off","2016-03-23 18:29:05"
99311,"Drivers","Input Devices","alan","NEW"," ---","Keyboard: Multiples keys, same keycode/keysym/scancode","2015-07-18 07:50:29"
36462,"Drivers","PNP","ambx1","NEW"," ---","kernel doesn't reserve PNP resources, causes hang","2014-06-25 16:00:32"
64861,"Drivers","PNP","ambx1","NEW"," ---","Dell R820. Fail to match ""ipmi_si"" driver if both PNP0c01 and IPI0001 were marked for the local BMC","2017-03-10 13:17:44"
123211,"Drivers","PNP","ambx1","NEW"," ---","integer truncation in pnp_add_dma_resource","2016-08-14 15:56:04"
207107,"Drivers","PNP","ambx1","NEW"," ---","Memory leak in reserve_range()","2020-04-05 14:48:50"
98011,"Drivers","network-wireless","aspriel","NEW"," ---","Broadcom 43341 sdio wireless card lacks wireless 5GHz support on brcmfmac module","2017-08-27 01:35:40"
60595,"Drivers","network-wireless","bugme-admin","NEW"," ---","HP6730b/HP8530p - fail to enable wifi on boot - RF_KILL bit toggled to disable radio","2013-11-13 19:13:20"
62861,"Drivers","Video(DRI - non Intel)","cpufreq","NEW"," ---","[BISECTED]Maximum CPU voltage level never reached on AMD A8-5500 if radeon.dpm=1 is used","2016-03-23 18:58:56"
195431,"Drivers","Network","davem","NEW"," ---","Bisected: asix: suspend crash - 0b95:1720 ASIX Electronics Corp. 10/100 Ethernet","2017-04-25 00:07:30"
87981,"Drivers","Network","davidx.m.ertman","NEW"," ---","VMware Network Adapter e1000e crashes with divide error","2017-03-29 11:16:58"
191811,"Drivers","Input Devices","dmitry.torokhov","NEW"," ---","uinput crashes with misconfigured ABS axes","2017-01-04 12:34:22"
205013,"Drivers","Input Devices","dmitry.torokhov","NEW"," ---","psmouse (serioN) occasionally takes over 50ms to suspend","2020-05-13 17:47:06"
207731,"Drivers","Input Devices","dmitry.torokhov","NEW"," ---","psmouse serio1: Failed to disable mouse on isa0060/serio1 - Dell XPS 9300","2020-11-18 15:49:51"
100951,"Drivers","I2C","drivers-i2c","NEW"," ---","After resuming, I need to reload the module hid_multitouch to recover touchscreen usage","2016-12-07 05:58:15"
106461,"Drivers","Input Devices","drivers-i2c","NEW"," ---","Goodix touch screen driver repeated touch event when it's being touched","2019-01-08 16:49:56"
113981,"Drivers","I2C","drivers-i2c","NEW"," ---","hid-multitouch reports wrong mouse button on Acer Predator 17","2016-03-08 08:51:15"
150911,"Drivers","I2C","drivers-i2c","NEW"," ---","i2c_designware 808622C1:06: punit semaphore timed out, resetting","2016-09-01 14:57:26"
170741,"Drivers","I2C","drivers-i2c","NEW"," ---","Changes to i2c-piix4.c initialisation prevent loading of sp5100_tco watchdog driver on AMD SB800 chipset","2018-07-10 12:02:58"
187481,"Drivers","I2C","drivers-i2c","NEW"," ---","i2c_hid driver causes kernel panic on Lenovo Y710","2016-11-12 13:52:06"
188421,"Drivers","I2C","drivers-i2c","NEW"," ---","Machine shuts down during boot with k4.8.6","2016-11-23 20:11:25"
188501,"Drivers","I2C","drivers-i2c","NEW"," ---","[SKL-Bisected] i2c_hid i2c: failed to change power setting after doing test modes suspend to mem or disk","2017-01-25 22:03:49"
189681,"Drivers","I2C","drivers-i2c","NEW"," ---","(Possibly) i2c_designware causing kernel panic after first hibernation","2016-12-15 11:31:56"
191651,"Drivers","I2C","drivers-i2c","NEW"," ---","Elan Touchpad Right Button Not Detected","2017-03-30 20:21:14"
194969,"Drivers","I2C","drivers-i2c","NEW"," ---","[BISECTED] i2c designware regression","2018-08-20 15:08:32"
195537,"Drivers","I2C","drivers-i2c","NEW"," ---","cx25840: unchecked return value of create_singlethread_workqueue() in cx231xx_initialize()","2017-04-22 15:27:51"
195539,"Drivers","I2C","drivers-i2c","NEW"," ---","cx25840: unchecked return value of create_singlethread_workqueue() in function cx25840_initialize()","2017-04-22 15:28:58"
195541,"Drivers","I2C","drivers-i2c","NEW"," ---","cx25840: unchecked return value of create_singlethread_workqueue() in function cx23885_initialize()","2017-05-16 12:07:39"
195681,"Drivers","I2C","drivers-i2c","NEW"," ---","Raw data from accelerometer not changing","2017-07-16 07:31:33"
195825,"Drivers","I2C","drivers-i2c","NEW"," ---","Lenovo Yoga 720 (15"") touchpad not recognized by kernel drivers","2017-07-12 11:34:04"
196173,"Drivers","I2C","drivers-i2c","NEW"," ---","""i2c_hid i2c-ITE8386:00: failed to reset device"" appeared during boot","2017-06-24 00:07:03"
196255,"Drivers","I2C","drivers-i2c","NEW"," ---","i2c-tegra clocks are disabled unused during boot when CONFIG_PM is enabled and CONFIG_PM_SLEEP is disabled","2017-09-18 16:26:25"
196967,"Drivers","I2C","drivers-i2c","NEW"," ---","kernel BUG at mm/slub.c:3627!","2017-09-17 20:13:00"
197133,"Drivers","I2C","drivers-i2c","NEW"," ---","i2c_hid failed to reset device after suspend","2017-10-05 02:21:07"
197809,"Drivers","I2C","drivers-i2c","NEW"," ---","Touchpad doesn't work","2018-09-25 18:59:46"
198071,"Drivers","I2C","drivers-i2c","NEW"," ---","Boot Hang i2c i2c-3: Failed reset at end of transaction (01)","2017-12-03 11:10:23"
199207,"Drivers","I2C","drivers-i2c","NEW"," ---","GPD Pocket / Cherry Trail designware i2c timeouts on resume from disk with failure of touchscreen, battery charging, etc.","2020-01-01 14:59:18"
199771,"Drivers","I2C","drivers-i2c","NEW"," ---","After hibernate, trackpad does not work, requires reboot","2019-08-25 14:02:30"
199841,"Drivers","I2C","drivers-i2c","NEW"," ---","CPU: 0 PID: 1 Comm: swapper/0 Not tainted - always & later subsequently causes random(?) tainted kernel","2018-05-26 10:17:39"
200529,"Drivers","I2C","drivers-i2c","NEW"," ---","Elantech touchpad stops working after a while, shows ""irq 16: nobody cared""","2021-04-24 19:34:52"
201007,"Drivers","I2C","drivers-i2c","NEW"," ---","ELAN1200 not detected at all","2018-12-10 05:27:20"
201207,"Drivers","I2C","drivers-i2c","NEW"," ---","Touchpad Elantech e1200 lost connection, touchpad Elantech e1200 freeze when 5 fingers touched, 1% load cpu and non-correct interrup generated - ASUS FX503VD","2021-06-11 11:25:23"
201393,"Drivers","I2C","drivers-i2c","NEW"," ---","ELAN469D touch pad not working","2018-10-13 00:52:18"
201425,"Drivers","I2C","drivers-i2c","NEW"," ---","On last ml kernel always CallTrace in dmesg Acer Aspire A315-21","2018-10-14 14:52:54"
201459,"Drivers","I2C","drivers-i2c","NEW"," ---","i2c_hid i2c-ELAN1200:00: i2c_hid_get_input: incomplete report (16/65535)","2019-04-03 12:16:09"
201857,"Drivers","I2C","drivers-i2c","NEW"," ---","i2c_hid i2c-ELAN2514:00: i2c_hid_get_input: incomplete report (67/65535)","2021-07-03 23:35:57"
201899,"Drivers","I2C","drivers-i2c","NEW"," ---","i2c_hid i2c-ELAN2514:00: i2c-ELAN2514:00 supply vdd not found, using dummy regulator","2019-07-21 19:22:03"
201923,"Drivers","I2C","drivers-i2c","NEW"," ---","i2c_hid i2c-ELAN2514:00: failed to change power setting.","2018-12-07 11:46:23"
202141,"Drivers","I2C","drivers-i2c","NEW"," ---","Alps Touchpad AUI1659 not detected as i2c_hid","2021-05-22 00:51:01"
202941,"Drivers","I2C","drivers-i2c","NEW"," ---","Touchpad on Lenovo Ideapad 330 17 ICH does not work","2019-03-15 20:34:36"
202957,"Drivers","I2C","drivers-i2c","NEW"," ---","Dell 5495 touchpad does not work with kernel 4.18 or 5.0 on Ubuntu 18.04, 18.10, or Fedora 29.","2019-10-22 07:56:04"
204063,"Drivers","I2C","drivers-i2c","NEW"," ---","Touchscreen does not work after suspend-to-RAM/resume","2019-09-18 19:14:36"
204561,"Drivers","I2C","drivers-i2c","NEW"," ---","Sitronix ST1633 Touch driver reporting false coordinates in multitouch for more than one touch","2019-08-12 11:19:13"
204835,"Drivers","I2C","drivers-i2c","NEW"," ---","i2c_designware sends massive interrupts after laptop wakes from sleep","2019-09-18 13:03:17"
205019,"Drivers","I2C","drivers-i2c","NEW"," ---","i8020 keyboard stops working on P50 after resume","2019-09-27 02:17:35"
205269,"Drivers","I2C","drivers-i2c","NEW"," ---","SMBus not usable (always busy)","2019-11-04 17:24:32"
205273,"Drivers","I2C","drivers-i2c","NEW"," ---","ddccontrol not working (EREMOTEIO) when attached through docking station","2019-10-20 11:46:25"
206119,"Drivers","I2C","drivers-i2c","NEW"," ---","Cherry Trail system locks up after a few days of use","2020-02-26 17:13:45"
206303,"Drivers","I2C","drivers-i2c","NEW"," ---","Touchpad freezing randomly, stops working: Slimbook laptops","2020-01-25 19:04:37"
206369,"Drivers","I2C","drivers-i2c","NEW"," ---","HTIX5288 touchpad spamming i2c_hid_get_input incomplete report to dmesg output and not working properly","2020-01-31 14:09:51"
206653,"Drivers","I2C","drivers-i2c","NEW"," ---","i2c_nvidia_gpu takes too long time and makes system suspend & resume failed with NVIDIA GTX 1660 card","2022-01-07 10:16:00"
206703,"Drivers","I2C","drivers-i2c","NEW"," ---","Add support for MXC6655 accelerometer","2020-02-28 16:28:38"
207431,"Drivers","I2C","drivers-i2c","NEW"," ---","AMD-SFH detected but not working","2021-08-14 06:02:34"
207791,"Drivers","I2C","drivers-i2c","NEW"," ---","pinctrl/pinctrl-mcp23s08: regmap Unhandled fault: alignment exception on device tree binding","2020-05-20 17:46:59"
208253,"Drivers","I2C","drivers-i2c","NEW"," ---","Touch and hold stays only 2 seconds on Touchscreen","2020-06-21 13:58:18"
208387,"Drivers","I2C","drivers-i2c","NEW"," ---","i801_isr - cpuidle_enter_state - irq_default_primary_handler threaded - i2c_i801","2020-06-30 16:37:34"
208625,"Drivers","I2C","drivers-i2c","NEW"," ---","designware i2c core driver causes kernel error","2020-07-20 10:38:11"
209165,"Drivers","I2C","drivers-i2c","NEW"," ---","Touchpad MSFT 04F3:3140 not working in Lenovo Legion-5 15ARH05 AMD chipset","2020-09-06 02:43:24"
209369,"Drivers","I2C","drivers-i2c","NEW"," ---","Touchpad ASUE140C:00 04F3:3145 stopps working correctly working after random amount of time. (Model: Asus Vivobook X421IA)","2020-10-07 14:05:38"
210759,"Drivers","I2C","drivers-i2c","NEW"," ---","i2c_designware:  using Touchpad causes interrupt storm / high cpu frequency","2020-12-23 15:51:35"
211673,"Drivers","I2C","drivers-i2c","NEW"," ---","RTC Linux driver: rtc-ds1374.c wakealarm mode ISSUE","2021-02-10 14:26:38"
211725,"Drivers","I2C","drivers-i2c","NEW"," ---","Ghost touch","2021-02-26 18:35:01"
212001,"Drivers","I2C","drivers-i2c","NEW"," ---","Kernel panics and hangs in i2c_dw_isr on shutdown and on reboot","2021-02-28 19:51:01"
212073,"Drivers","I2C","drivers-i2c","NEW"," ---","ELAN I2C touchpad becomes super lag after resume from suspend on Intel N6000 machine","2022-04-22 10:35:59"
212681,"Drivers","I2C","drivers-i2c","NEW"," ---","i2c-hid problems during boot if touchpad is disabled","2021-04-14 16:42:50"
213001,"Drivers","I2C","drivers-i2c","NEW"," ---","ELAN2204:00 touchpad sometimes not working after resume","2021-05-09 09:34:11"
213345,"Drivers","I2C","drivers-i2c","NEW"," ---","i801_smbus: Timeout waiting for interrupt, driver can't access SMBus","2022-01-09 18:59:52"
213347,"Drivers","I2C","drivers-i2c","NEW"," ---","hid-sensor caused high interrupt","2021-06-06 02:55:00"
213413,"Drivers","I2C","drivers-i2c","NEW"," ---","i2c-hid i2c-0X53 touchpad designware elantech synaptic","2021-06-11 11:37:41"
213743,"Drivers","I2C","drivers-i2c","NEW"," ---","pinctrl-mcp23s08 completely broken for MCP23017","2021-07-15 18:13:05"
214195,"Drivers","I2C","drivers-i2c","NEW"," ---","i2c-ELAN0634:00 Touchpad not working","2021-08-30 20:59:21"
214597,"Drivers","I2C","drivers-i2c","NEW"," ---","[DELL|ASUS|Elantech] Touchpad: Cursor temporarily drops acceleration and increases inertia for small movements","2022-05-02 22:28:39"
214615,"Drivers","I2C","drivers-i2c","NEW"," ---","Touchpad (ELAN406:00) very slow after wake from suspend and spams the log file with errors","2021-12-21 21:54:40"
214749,"Drivers","I2C","drivers-i2c","NEW"," ---","Touchpad freezes after wake up from suspend and after ""IRQ triggered but there's no data""","2022-04-22 10:36:27"
214773,"Drivers","PCI","drivers-i2c","NEW"," ---","LenovoI Ideapad 5 14alc05 Touchpad Randomly stops working","2021-10-31 09:51:55"
214775,"Drivers","I2C","drivers-i2c","NEW"," ---","IRQ storm after resume from S3 on ELAN touchpad on Thinkpad X1 Carbon Gen9","2022-04-09 21:18:44"
214827,"Drivers","I2C","drivers-i2c","NEW"," ---","Elantech Touchpad not working on Fujitsu E5410","2021-10-26 13:22:05"
215253,"Drivers","I2C","drivers-i2c","NEW"," ---","i2c-ELAN071B:00: can't add hid device: -5  (ELAN071B:00 touchpad randomly doesn't work), along with ACPI errors","2022-02-02 04:54:00"
215486,"Drivers","I2C","drivers-i2c","NEW"," ---","i2c-3: adapter quirk: no zero length","2022-02-21 21:14:39"
215585,"Drivers","I2C","drivers-i2c","NEW"," ---","SYNA 3602, touchpad, not work after suspension","2022-04-11 21:06:47"
215790,"Drivers","I2C","drivers-i2c","NEW"," ---","Interrupt storm during touchpad interaction on XPS 9700","2022-04-01 18:28:52"
215907,"Drivers","I2C","drivers-i2c","NEW"," ---","5.12 Regression -- Null pointer exception on resume from S3","2022-05-06 13:35:00"
35782,"Drivers","Bluetooth","drivers_bluetooth","NEW"," ---","Toshiba NB550D Bluetooth support","2020-07-24 15:39:51"
41632,"Drivers","Bluetooth","drivers_bluetooth","NEW"," ---","kernel oops after cannot create duplicate filename /class/bluetooth error","2014-07-28 03:43:11"
42442,"Drivers","Bluetooth","drivers_bluetooth","NEW"," ---","Atheros Bluetooth 0cf3:3002 is not working","2014-02-13 02:05:51"
42718,"Drivers","Bluetooth","drivers_bluetooth","NEW"," ---","bnep interface doesn't return statistics","2014-07-26 20:15:45"
42788,"Drivers","Bluetooth","drivers_bluetooth","NEW"," ---","Bluetooth unplug: Unable to handle kernel paging request","2013-08-06 02:58:43"
42927,"Drivers","Bluetooth","drivers_bluetooth","NEW"," ---","Bluetooth broken if switched off in a previous boot","2012-12-24 15:24:42"
42936,"Drivers","Bluetooth","drivers_bluetooth","NEW"," ---","Broadcom  bluetooth 0a5c:2145 does not work with kernels > 3.0","2016-03-07 15:14:14"
42985,"Drivers","Bluetooth","drivers_bluetooth","NEW"," ---","SiW (Silcone Wave) USB Bluetooth Dongle broke between 2.6.38 and 3.3-rc6","2014-07-28 03:47:16"
46551,"Drivers","Bluetooth","drivers_bluetooth","NEW"," ---","[CHECK]dtl1_cs.c:577: suspect sanity check","2013-11-19 23:26:06"
46781,"Drivers","Bluetooth","drivers_bluetooth","NEW"," ---","[BISECTED] Bluetooth led not synced with hciconfig status since ca0d6c7ece","2014-07-28 03:46:12"
30302,"Drivers","EDAC","drivers_edac","NEW"," ---","expected data is calculated wrong when there's a syndrome error","2012-08-17 11:00:41"
80431,"Drivers","EDAC","drivers_edac","NEW"," ---","drivers/edac/edac_module.c:31: pointless code ?","2014-07-17 12:30:10"
177051,"Drivers","EDAC","drivers_edac","NEW"," ---","[Request] include the ECC-enabled consumer desktop variants in EDAC_SKX","2016-10-08 07:42:53"
196357,"Drivers","EDAC","drivers_edac","NEW"," ---","sb_edac 1.1.2 doesn't load on Broadwell CPU","2017-12-03 15:19:23"
201415,"Drivers","EDAC","drivers_edac","NEW"," ---","[Request] Support EDAC on Intel Atom","2018-10-13 19:02:50"
42914,"Drivers","IEEE1394","drivers_ieee1394","NEW"," ---","disk is offset 8 bytes on firewire","2012-03-12 23:35:52"
43244,"Drivers","IEEE1394","drivers_ieee1394","NEW"," ---","firewire_ohci prevents boot","2021-03-16 13:16:18"
43247,"Drivers","IEEE1394","drivers_ieee1394","NEW"," ---","O2 micro SD/MMC+1394 controller: 1394 device can't work (Register access failure)","2014-02-28 10:54:12"
90631,"Drivers","IEEE1394","drivers_ieee1394","NEW"," ---","FireWire Compact Flash card reader unable to handle card change (error status: 0:9 failed to reconnect; or sbp2_scsi_abort)","2015-02-03 21:58:20"
214843,"Drivers","IEEE1394","drivers_ieee1394","NEW"," ---","firewire: Controller hotplug blocks on userspace applications","2021-10-27 11:47:17"
200775,"Drivers","IIO","drivers_iio","NEW"," ---","Cannot read the accelerometer raw data from the sensor LNG2DM","2021-01-21 19:56:04"
214751,"Drivers","I2C","drivers_iio","NEW"," ---","Lenovo Yoga Chromebook C630 i7 missing support for sound, microphone, touchscreen and gyroscope","2021-11-01 16:39:55"
78171,"Drivers","Infiniband/RDMA","drivers_infiniband-rdma","NEW"," ---","Missing NULL check of the return value of alloc_skb() in function st_int_recv()","2014-10-24 06:34:47"
78351,"Drivers","Infiniband/RDMA","drivers_infiniband-rdma","NEW"," ---","Missing NULL check of the return value of nla_reserve() in function cgroupstats_user_cmd()","2014-10-24 06:35:13"
78441,"Drivers","Infiniband/RDMA","drivers_infiniband-rdma","NEW"," ---","kmem_cache_free() shouldn't be called when the call to kmem_cache_alloc() fails.","2014-06-20 03:57:04"
90581,"Drivers","Infiniband/RDMA","drivers_infiniband-rdma","NEW"," ---","Silent Data Corruption with NFS/RDMA and Mellanox MTHCA","2015-01-02 22:04:28"
114061,"Drivers","Infiniband/RDMA","drivers_infiniband-rdma","NEW"," ---","xorg session flickers after resume from suspend","2016-03-23 15:46:37"
178581,"Drivers","Infiniband/RDMA","drivers_infiniband-rdma","NEW"," ---","v4.9-rc1: Deadlock while unloading IPoIB","2017-02-01 00:14:18"
188541,"Drivers","Infiniband/RDMA","drivers_infiniband-rdma","NEW"," ---","Function rsxx_pci_probe() does not set error code when the call to create_singlethread_workqueue() fails","2016-11-25 10:31:23"
190951,"Drivers","Infiniband/RDMA","drivers_infiniband-rdma","NEW"," ---","SoftRoCE throughput is too low","2017-01-11 04:21:40"
195723,"Drivers","Infiniband/RDMA","drivers_infiniband-rdma","NEW"," ---","mlx4: Toggling the port mode while srp_daemon is running triggers a kernel oops","2017-05-11 23:02:35"
204617,"Drivers","Infiniband/RDMA","drivers_infiniband-rdma","NEW"," ---","drivers/infiniband/sw/siw not 32-bit clean - cast from pointer to integer warnings on i686","2019-08-19 07:07:49"
206687,"Drivers","Infiniband/RDMA","drivers_infiniband-rdma","NEW"," ---","If IB link comes up, oops in port_pkey_list_insert triggered with ""NULL pointer derefence""","2020-02-29 10:25:50"
209213,"Drivers","Infiniband/RDMA","drivers_infiniband-rdma","NEW"," ---","ib_srp: Already connected to target port with","2020-09-11 11:08:58"
210021,"Drivers","Infiniband/RDMA","drivers_infiniband-rdma","NEW"," ---","IB/rxe: build error due to unmet dependency for CRYPTO_CRC32 by RDMA_RXE","2020-11-03 15:30:57"
210973,"Drivers","Infiniband/RDMA","drivers_infiniband-rdma","NEW"," ---","info leaks in all kernel versions including android","2020-12-31 06:57:53"
212991,"Drivers","Infiniband/RDMA","drivers_infiniband-rdma","NEW"," ---","A possible divide by zero in calc_sq_size","2021-05-10 14:33:13"
214523,"Drivers","Infiniband/RDMA","drivers_infiniband-rdma","NEW"," ---","RDMA Mellanox RoCE drivers are unresponsive to ARP updates during a reconnect","2021-12-16 21:07:10"
9448,"Drivers","Input Devices","drivers_input-devices","NEW"," ---","Sometimes keys are not released","2015-10-31 14:51:26"
12297,"Drivers","Input Devices","drivers_input-devices","NEW"," ---","Direct use of tsc: Analog joystick doesn't work properly with CPU frequency scaling activated","2013-12-10 16:22:53"
27362,"Drivers","Input Devices","drivers_input-devices","NEW"," ---","ThinkPad Fn key types into the console","2016-04-22 14:38:18"
42852,"Drivers","Input Devices","drivers_input-devices","NEW"," ---","wistron_btns ""breaks"" -pae: floods with ""Unknown key code 10"", causing severe slowdown","2012-05-12 02:10:56"
42857,"Drivers","Input Devices","drivers_input-devices","NEW"," ---","Num lock events only sent twice per open() on Thinkpad","2012-03-04 09:42:24"
42996,"Drivers","Input Devices","drivers_input-devices","NEW"," ---","[PATCH]scroll wheel on OKLICK 770L doesn't work","2012-09-04 18:00:57"
43058,"Drivers","Input Devices","drivers_input-devices","NEW"," ---","i8042 PS/2 mouse not working","2021-04-14 07:08:11"
43141,"Drivers","Input Devices","drivers_input-devices","NEW"," ---","PS/2 keyboard and mouse doesn't work in 3.2.x","2012-04-21 14:05:54"
46491,"Drivers","Input Devices","drivers_input-devices","NEW"," ---","Modifier keys don't function correctly using Zowie Celeritas keyboard","2014-10-14 01:09:37"
47241,"Drivers","Input Devices","drivers_input-devices","NEW"," ---","[PATCH]hid-wiimote returns incorrect values for classic controller","2012-09-09 18:23:46"
48501,"Drivers","Input Devices","drivers_input-devices","NEW"," ---","Touchpad detected as ImPS/2 Generic Wheel Mouse - Lenovo U400","2015-06-08 12:36:19"
50131,"Drivers","Input Devices","drivers_input-devices","NEW"," ---","Synaptics Touchpad disable hotkey has no effect","2012-11-06 08:41:01"
50541,"Drivers","Bluetooth","drivers_input-devices","NEW"," ---","Kernel OOPS in hidp when resuming from suspend","2017-03-06 20:03:19"
50621,"Drivers","Input Devices","drivers_input-devices","NEW"," ---","Tracer sniper mouse does not work","2013-02-03 14:00:00"
51001,"Drivers","Input Devices","drivers_input-devices","NEW"," ---","[PATCH]Touchscreen GeneralTouch DTL153 not working properly","2013-11-19 18:33:44"
51611,"Drivers","Input Devices","drivers_input-devices","NEW"," ---","[PATCH]Sentelic touchpads: horizontal two-finger scrolling non-functional","2017-03-06 20:02:45"
52551,"Drivers","Input Devices","drivers_input-devices","NEW"," ---","Elantech touchpad tap fluctuation on Asus UX31A","2016-11-09 19:24:57"
52841,"Drivers","Input Devices","drivers_input-devices","NEW"," ---","Microsoft 7000 Wireless Keyboard ""My Favourites"" Buttons 1-5 Not Working but does on the 4000 USB Cable Version","2017-03-28 17:21:30"
52871,"Drivers","Input Devices","drivers_input-devices","NEW"," ---","Improve support for HID - AC Pan (mouse horizontal wheel)","2013-01-20 21:55:18"
53941,"Drivers","Input Devices","drivers_input-devices","NEW"," ---","Wacom doesn't report events after hotplugging","2013-02-16 04:24:29"
54951,"Drivers","Input Devices","drivers_input-devices","NEW"," ---","New Elantech Touchpad has no support","2017-11-03 05:20:28"
