"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
195037,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","Boot up 4.11.0-rc3 vanilla with default config on pine64","2017-04-06 23:53:11"
195157,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","ARM DCC console useless on SMP","2017-03-29 20:46:07"
195451,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","when enable CONFIG_SWP_EMULATION on arm64 kernel, the swp inst emulation is disabled when bootup.","2017-04-18 03:36:39"
196085,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","Crypto functions are broken on 4.11 arm kernel","2017-08-12 23:23:05"
197199,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","100% reproducible oops with Raspberry Pi 3","2017-12-03 22:09:26"
198093,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","Kernel crash during power cycling","2017-12-08 05:38:26"
198227,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","sun9i-A80 (Cubieboard4) cannot initialize sd/mmc","2017-12-25 06:47:41"
198535,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","kernel BUG at net/core/skbuff.c:1433!","2018-01-20 05:55:08"
199571,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","crash when rebooting X-Gene Mp30ar0 (Internal error: : 96000010 [#1] SMP)","2018-04-30 10:14:35"
200429,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","ARM64: Kernel panic on executing simple devmem 0x0 command","2018-07-06 11:30:56"
200503,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","ARM64: traps: Console log level is not restored after handling user initiated exceptions","2018-07-16 10:31:40"
200509,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","bcm2837-rpi-3b-plus.dtb does not describe wifi correctly","2018-07-16 10:56:04"
200569,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","Potential NULL pointer dereference when kzalloc() fails in arch/arm/mach-imx/mach-mx27ads.c","2018-07-18 11:15:45"
200637,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","ARM64: bad_mode() handler may not result in panic always due to die() call in the beginning","2018-07-24 08:47:25"
201243,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","aarch64 dnf makecache causes orangepi prime unable to handle kernel paging request after running for about 10 hours","2018-09-26 17:58:54"
201495,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","Initramfs support broken on ARMv7","2018-10-23 14:50:02"
201511,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","4.19 regression causing exception in arm/aarch64 drm_vblank","2018-10-24 18:46:50"
202405,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","Corrupted data when writing to dm-crypt device","2019-02-20 19:59:58"
203349,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","kernel does not boot with rcu_sched self-detected stall on CPU","2019-06-17 06:07:11"
203589,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","Allow use of SIMD in interrupts on ARM","2019-05-13 12:47:54"
204017,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","Various boot delays","2020-03-20 06:22:40"
204131,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","Various boot delays","2019-10-15 06:51:41"
205723,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","Possibly add dependency on CLK_SUNXI_CLOCKS in DWMAC_SUNXI","2019-11-30 13:24:31"
205787,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","rcu_sched self-detected stall on CPU with odroid-c1 (meson)","2020-04-30 13:05:10"
207533,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","ATMEL_ABI is not present in menuconfig.","2020-05-01 14:18:00"
207839,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","Incorrect execution flow with conditional ARM Thumb instructions + unaligned address triggering alignment fixup","2020-05-22 03:47:23"
208857,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","kernel 5.8.0 does not start on ROCK64 board","2020-08-09 19:28:19"
208885,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","Running sudo lcov --zerocounters on a gcov enabled kernel causes write to read-only error on kernel in a VM","2020-08-12 09:26:34"
208967,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","softirq load leads to missed kernel ticks","2020-08-19 21:06:46"
209339,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","kexec: machine_crash_shutdown does not EOI PPI IRQs","2020-09-21 04:14:20"
210041,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","ARM: davinci: build error due to unmet dependency for CPU_DCACHE_WRITETHROUGH by ARCH_DAVINCI_DA830","2020-11-04 11:20:32"
210047,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","arm64: build error due to unmet dependency for PINCTRL_EXYNOS by ARCH_EXYNOS","2020-11-04 15:45:00"
210373,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","qnoc-msm8974 fc468000.interconnect: bus clk_set_rate error: -22","2020-11-26 18:09:08"
210567,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","CONFIG_AEABI = y prevents kernel boot on MACH_DB78X00_BP","2020-12-08 22:01:24"
215538,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","Jetson Nano (Nvidia tegra T210), can't halt or reboot","2022-01-27 19:01:48"
215539,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","Jetson Nano (Nvidia tegra T210), hot-plugged USB3 device not detected","2022-01-27 19:15:25"
215595,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","First 64KiB of DRAM must be reserved for PCIe devices with Cyclone V, feature stopped working.","2022-02-15 00:30:20"
215700,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","Random kernel crash and system lockup","2022-03-20 01:42:00"
215734,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","shared object loaded very low in memory ARM 32bit with kernel 5.17.0","2022-04-12 16:45:41"
215809,"Platform Specific/Hardware","ARM","linux-arm-kernel","NEW"," ---","[aarch64] BUG: sleeping function called from invalid context at kernel/locking/mutex.c:577","2022-04-06 05:02:41"
194859,"Platform Specific/Hardware","x86-64","lv.zheng","NEW"," ---","Acer es1-533 does not poweroff","2017-06-05 10:02:27"
208639,"Platform Specific/Hardware","PA-RISC","matthew","NEW"," ---","rcu: INFO: rcu_sched detected stalls on CPUs/tasks:","2020-07-21 08:18:35"
96671,"Platform Specific/Hardware","x86-64","other_other","NEW"," ---","PROBLEM: Kernel (randomly) doesn't start at all since v3.18","2016-06-05 03:25:08"
197871,"Platform Specific/Hardware","x86-64","other_other","NEW"," ---","reboot instead of shutdown","2017-12-03 19:10:35"
205167,"Platform Specific/Hardware","x86-64","other_other","NEW"," ---","Kernel panic with Thinkpad X1 Extreme Gen 2","2019-10-13 10:09:43"
210261,"Platform Specific/Hardware","x86-64","other_other","NEW"," ---","Random freezes and reboots AMD Ryzen","2021-11-04 11:17:21"
214381,"Platform Specific/Hardware","x86-64","other_other","NEW"," ---","Closing lid on Dell XPS 7590 does nothing","2021-09-13 14:43:27"
212985,"Platform Specific/Hardware","x86-64","platform-driver-x86","NEW"," ---","ideapad_acpi: VPC2004:00: DYTC interface is not available. platform_profile interface is unavailable","2022-02-05 18:02:45"
17451,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","Acer WMI complains if hardware is not found","2012-08-13 16:02:21"
41402,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","Failure to boot CPU core - dmesg shows ""CPU1: Not responding.""","2016-06-05 03:34:51"
43007,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","461e74377cfcfc2c0d6bbdfa8fc5fbc21b052c2a that supposedly fixes phantom rfkill on ideapad breaks it on mine","2013-08-14 16:14:40"
43105,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","WARNING: at arch/x86/pci/irq.c:206 pirq_ali_get","2012-04-14 20:09:30"
45771,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","[PATCH] Driver for Soekris Net6501 LEDs (LED class)","2012-08-09 13:50:07"
46001,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","/proc/cpuinfo displays wrong core/siblings count for Intel Atom N270 CPU","2013-05-06 13:01:53"
49611,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","[PATCH]asus-wmi: wlan switch stopped working on eeepc x101ch","2013-11-19 22:31:34"
51651,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","ata crash/amd e400: 3.6 and 3.7 kernels do not boot on m2n-sli motherboards","2013-12-23 16:48:58"
52431,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","NMI watchdog / lockup detector causes hard lockups on Dual/Quad Pentium 3 / P3 Xeon systems","2013-01-07 21:24:42"
52641,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","Turbo core does not work on A6-4400M but Pbn states are present","2014-07-24 12:35:33"
54361,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","Wireless and Bluetooth rfkill switches does not work correctly on lenovo ideapad s10-3","2013-04-22 09:45:22"
60548,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","Wireless key on Fujitsu E753 not working since commit a57f7f9175b8ccbc9df83ac13860488913115de4","2014-02-15 08:48:51"
62631,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","White screen on boot when vga=normal and quiet","2016-11-09 19:37:50"
75501,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","Preempt RT : patch 3.14.2-rt3 blocks system while booting","2014-05-19 11:15:56"
75971,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","fast tsc calibration faild on ubuntu 14.04 LTS","2014-08-30 16:22:51"
79531,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","PCI MSI defaults to enabled, system does not appear to support it","2014-07-06 00:52:06"
81401,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","NUMA fails to allocate on 2nd+ nodes and the kernel fails to see memory on the nodes","2014-07-30 14:55:58"
87531,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","do_IRQ: 0.166 No irq handler for vector (irq -1)","2016-02-18 12:33:03"
101971,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","Regression with 'x86/cacheinfo: Move cacheinfo sysfs code to generic infrastructure' on AMD i686","2015-09-18 16:58:48"
106951,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","Kernel Panic on shutdown - Bay Trail Tablet - Odys Winpad V10","2015-10-31 13:12:07"
110401,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","Regression inroduced in 4.3.1 causing kworker process to use 100% cpu","2016-05-23 20:10:03"
112251,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","UBSAN: Undefined behaviour in ./arch/x86/include/asm/atomic.h:156:9","2016-03-15 20:48:57"
114671,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","Compressed x86 kernel should be built as PIE","2016-03-22 00:59:41"
120641,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","Intel Turbo Boost 2.0 not activatable on Intel i7 6900K","2016-06-19 20:06:35"
196241,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","DisplayPort link rate is misselected sometimes on Radeon HD 6250","2017-11-21 20:17:32"
196281,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","Problem with boot new kernel","2017-07-06 10:26:23"
196917,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","Possible unintended macro usage in ""arch/x86/events/intel/uncore_snb.c"" line 758","2017-09-12 08:33:30"
197859,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","Drop x86 32-bits support","2017-11-21 20:15:56"
199263,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","mce: [Hardware Error]-Skylake","2018-04-02 19:15:49"
199511,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","Add Intel IBRS and retpoline documents for reference","2018-08-16 02:46:42"
199889,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","Add AMD IBRS and SSBD documentation","2018-05-30 20:01:12"
199935,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","VESA BIOS detection, X11, 2.6.38 4.16.12, ARCH=x86 doesn't work, howto?","2018-06-05 18:45:56"
201741,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","[4.19 Regression] i386 vDSO has incorrect unwind info","2018-12-14 20:47:41"
205973,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","commit fa954e683178949e3c50a7d40c176e7b951bb22d causes hang early in 32-bit boot","2020-01-07 14:34:07"
208097,"Platform Specific/Hardware","i386","platform_i386","NEW"," ---","[Bisected][Regression] kernels greater than 4.14.x fail to boot with Hyperthreading enabled (Shuttle XPC SS51G w. Pentium 4 HT)","2021-03-04 07:39:14"
48321,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","[PATCH] Buildsystem runs arch/ia64/scripts/unwcheck.py using python, should use python2 instead","2013-11-19 22:57:19"
53481,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","Issue with ""user space pointer size"" in kernel space & user space","2013-02-07 19:56:49"
54251,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","vanilla-3.7.9 with gcc-4.6+ fails to boot on ia64","2014-05-13 22:41:47"
60566,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","WARNING: at /usr/src/linux-3.9.10/arch/ia64/kernel/iosapic.c:827 iosapic_unregister_intr+0x350/0x5c0()","2014-01-16 11:03:10"
60567,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","mptbase: ioc0: WARNING - Issuing Reset from mpt_config!!, doorbell=0x24000000","2014-03-25 20:24:35"
60651,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","efi_call_phys5() and unitilized **pci_handle?","2013-10-24 11:01:01"
91741,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","Desktop fails to boot completely","2016-02-16 22:06:39"
95021,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","Auto backlight control. Modprobe samsung_laptop returns ""ERROR...No such device"" on Samsung XE700T","2015-03-18 05:45:48"
110141,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","Logitech c710 webcam stops working properly from Linux Mint 17.3 with kernel 3.19.0-32","2015-12-29 13:20:08"
113451,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","32-bit compat mode app's FPU DS/CS cleared after signal","2016-02-29 19:06:05"
114741,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","ubsan: ""-1364598267798016 * 25600 cannot be represented"" in drivers/cpufreq/intel_pstate.c:874:11","2016-06-21 16:35:36"
195609,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","Exact properties of the trackpad(Apple) are not being detected by the Kernel leading to lower trackpad performance and less features.","2017-04-28 09:08:10"
195937,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","kernel panic attempting to boot kernel 4.12-rc3","2017-05-31 00:21:13"
196001,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","asus airplane LED as rf LED","2017-06-06 08:03:32"
196049,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","Screen flashes continuously when brightness set to lower than 100% using fn keys on Samsung NT200B5C-STW/R laptop running Lubuntu 17.04 x64","2017-06-13 01:24:30"
196237,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","/proc/cpuinfo reports hyperthreading support on intel core i5-7600k","2017-07-01 09:16:53"
198211,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","unable to cross compile for IA64","2022-02-09 23:48:57"
198747,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","intel_pipe_update_end [i915]] *ERROR*","2018-02-10 21:56:53"
199011,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","Instalation bug by video card modules conflict (nvidia)","2018-03-05 12:24:54"
199387,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","hard cpu lockup and system freeze Ubuntu 16.04","2018-04-13 13:15:39"
201553,"Platform Specific/Hardware","x86-64","platform_ia-64","NEW"," ---","GPD Pocket 2 - broken rotation (i915 framebuffer)","2018-10-31 10:25:22"
201627,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","Delay at boot by message ""intel-spi: unrecognized JEDEC id bytes: 1c, 70, 17""","2018-11-06 14:29:14"
201709,"Platform Specific/Hardware","x86-64","platform_ia-64","NEW"," ---","[BUG-Continued] ""do_IRQ: 0.39 No irq handler for vector"" from a 16550 port","2019-02-06 11:36:25"
202027,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","SuperMicro H8DM8-2 boot hangs and multiiple call traces ""pci=nocrs"" fixes - bug requested","2018-12-19 01:33:26"
202187,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","KVM guest VM crashes during vcpu hotplug with memoryless numa node configuration","2019-01-09 06:28:32"
205075,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","System lockup and frozen after Ubuntu Kernel upgrade","2019-10-02 19:38:23"
215265,"Platform Specific/Hardware","IA-64","platform_ia-64","NEW"," ---","thunderbolt device got DMAR error and can't access pci config","2022-01-14 13:39:06"
42592,"Platform Specific/Hardware","Other","platform_other","NEW"," ---","Fan speed issue, max speed on macbook air 4.2","2014-06-26 04:42:32"
51681,"Platform Specific/Hardware","Other","platform_other","NEW"," ---","/proc/cpuinfo doesn't support showing the correct Turbo Core frequency","2020-08-31 06:45:13"
77991,"Platform Specific/Hardware","Other","platform_other","NEW"," ---","upstream from Launchpad","2014-06-16 02:27:31"
80361,"Platform Specific/Hardware","Other","platform_other","NEW"," ---","metag/kernel/cachepart.c:102: bad way to test for failure ?","2014-07-17 13:31:18"
80381,"Platform Specific/Hardware","Other","platform_other","NEW"," ---","sh/kernel/ptrace_32.c: 2 * pointless tests ?","2014-07-17 13:30:45"
103831,"Platform Specific/Hardware","Other","platform_other","NEW"," ---","Unknown bug on CentaurHauls VIA Nano U3500@1000MHz","2015-08-31 23:32:28"
113321,"Platform Specific/Hardware","Other","platform_other","NEW"," ---","sh7724 regression: kernel BUG at arch/sh/mm/kmap.c:47!","2016-03-23 03:10:09"
120081,"Platform Specific/Hardware","Other","platform_other","NEW"," ---","system freezes multiple times per day; platform Intel(R) Core(TM) i5-4460  CPU @ 3.20GHz","2016-10-01 16:21:16"
195237,"Platform Specific/Hardware","Other","platform_other","NEW"," ---","ACPI Error: Method parse/execution failed [\_SB.WMIV.WMPV] AE_AML_OPERAND_TYPE (20160930/psparse-543)","2017-05-13 13:25:30"
195331,"Platform Specific/Hardware","Other","platform_other","NEW"," ---","ARC architecture appears to be missing fork and vfork syscalls","2017-04-12 04:01:27"
