"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
74741,"v4l-dvb","cx88","v4l-dvb_cx88","NEW"," ---","Patch and compile cx23885 puts altera-stapl.ko in wrong directory","2014-04-24 10:48:25"
117991,"v4l-dvb","cx88","v4l-dvb_cx88","NEW"," ---","dtv1000t freezes system on access","2016-05-11 10:03:35"
118061,"v4l-dvb","cx88","v4l-dvb_cx88","NEW"," ---","system freeze with kernel 4.5.3 on leadtek DTV1000 T card ( CX22702 DVB-T )","2016-05-13 02:18:02"
194847,"v4l-dvb","cx88","v4l-dvb_cx88","NEW"," ---","UBSAN: Undefined behaviour in drivers/media/pci/cx88/cx88-input.c:556:11","2017-03-26 11:11:23"
198139,"v4l-dvb","cx88","v4l-dvb_cx88","NEW"," ---","my tuner isn't recognized properly any more.","2017-12-11 19:20:51"
198467,"v4l-dvb","cx88","v4l-dvb_cx88","NEW"," ---","cx88_alsa: IRQ loop detected, disabling interrupts","2018-01-22 03:55:50"
210583,"v4l-dvb","cx88","v4l-dvb_cx88","NEW"," ---","CX2388x - adapter0 absent after wake-up from standby S3 - ""i2c i/o error"" from kernel","2020-12-09 16:19:35"
213071,"v4l-dvb","cx88","v4l-dvb_cx88","NEW"," ---","kernel NULL dereference in cx23884 module","2021-05-15 00:51:49"
15676,"v4l-dvb","dvb-core","v4l-dvb_dvb-core","NEW"," ---","PC card did not respond error when dvb card module is loaded","2020-07-09 08:15:31"
68191,"v4l-dvb","dvb-core","v4l-dvb_dvb-core","NEW"," ---","Enabling CONFIG_DVB_DDBRIDGE=y (DigitalDevices dvb card) breaks build","2016-02-15 21:44:00"
112381,"v4l-dvb","dvb-core","v4l-dvb_dvb-core","NEW"," ---","Tevii S470 DVB card wont get detected","2016-02-12 17:04:34"
196779,"v4l-dvb","dvb-core","v4l-dvb_dvb-core","NEW"," ---","Terratec Cinergy S2 USB BOX (dw2102) doesn't work anymore","2017-08-26 09:44:37"
64761,"v4l-dvb","dvb-frontend","v4l-dvb_dvb-frontend","NEW"," ---","Nova-TD does not tune correctly on first attempt","2015-06-03 08:30:30"
73261,"v4l-dvb","dvb-frontend","v4l-dvb_dvb-frontend","NEW"," ---","drivers/media/dvb-frontends/ds3000.c:619: possible off-by-one error ?","2014-04-08 10:12:47"
73281,"v4l-dvb","dvb-frontend","v4l-dvb_dvb-frontend","NEW"," ---","drivers/media/dvb-frontends/dib3000mc.c:510: 2 * strange compare ?","2014-04-08 10:12:17"
76721,"v4l-dvb","dvb-frontend","v4l-dvb_dvb-frontend","NEW"," ---","Unkillable process from programming error when dvb-usb-v2 is also used.","2014-05-22 12:20:51"
86981,"v4l-dvb","dvb-frontend","v4l-dvb_dvb-frontend","NEW"," ---","Please update dd-bridge and related module drivers","2014-10-26 23:03:32"
91971,"v4l-dvb","dvb-frontend","v4l-dvb_dvb-frontend","NEW"," ---","divide error: 0000 [#1] SMP / RIP tda10086_set_frontend","2015-01-24 18:08:29"
115691,"v4l-dvb","dvb-frontend","v4l-dvb_dvb-frontend","NEW"," ---","Divide error in cx24120_read_status on vdr frontend timeout","2016-04-06 17:40:00"
115901,"v4l-dvb","dvb-frontend","v4l-dvb_dvb-frontend","NEW"," ---","af9013 thread never stops even after usb disconnect","2016-04-05 09:31:57"
118101,"v4l-dvb","dvb-frontend","v4l-dvb_dvb-frontend","NEW"," ---","M88DS3103 Driver Crashes for TT-connect-S2-4600 USB DVB-S2 Device During Probing","2016-12-28 19:50:31"
202343,"v4l-dvb","dvb-frontend","v4l-dvb_dvb-frontend","NEW"," ---","HVR1800 (S5H1409) frozen PHB / EEH and recursive fault","2019-01-28 19:56:06"
14394,"v4l-dvb","dvb-other","v4l-dvb_dvb-other","NEW"," ---","[PATCH]FlexCopII DVB-T PCI card does not work after resume from suspend","2015-02-19 15:33:21"
43145,"v4l-dvb","dvb-other","v4l-dvb_dvb-other","NEW"," ---","suspend with au0828, xc5000, and au8522 installed hangs","2013-02-13 18:10:52"
43146,"v4l-dvb","dvb-other","v4l-dvb_dvb-other","NEW"," ---","rmmod au0828; modprobe au0828 == non-working device","2013-02-13 18:25:25"
51011,"v4l-dvb","dvb-other","v4l-dvb_dvb-other","NEW"," ---","[PATCH]Skymaster DTMU100 USB2.0 DVB-T not tune","2013-11-19 18:33:04"
58111,"v4l-dvb","dvb-other","v4l-dvb_dvb-other","NEW"," ---","drivers/media/common/siano/smsdvb-main.c:142: possible missing break ?","2013-11-13 20:32:35"
73101,"v4l-dvb","dvb-other","v4l-dvb_dvb-other","NEW"," ---","Hard lockup with Hauppauge HVR-1600","2014-04-19 20:18:59"
91671,"v4l-dvb","dvb-other","v4l-dvb_dvb-other","NEW"," ---","dvb, saa7164: request for new tuner device support -- hauppauge wintv hvr 2255","2015-01-21 01:08:55"
119461,"v4l-dvb","v4l-core","v4l-dvb_dvb-other","NEW"," ---","cannot build media_build drivers","2016-06-06 07:30:05"
195559,"v4l-dvb","dvb-other","v4l-dvb_dvb-other","NEW"," ---","Double fetch problem in Linux-4.10.1/drivers/media/pci/saa7164/saa7164-bus.c","2019-10-08 06:26:28"
197779,"v4l-dvb","dvb-other","v4l-dvb_dvb-other","NEW"," ---","budget-ci modprobe -r breaks module stb0899","2017-11-07 19:21:40"
200961,"v4l-dvb","dvb-other","v4l-dvb_dvb-other","NEW"," ---","cx23885 crash on unload","2020-02-02 18:33:18"
201025,"v4l-dvb","dvb-other","v4l-dvb_dvb-other","NEW"," ---","kernel crash when unloading bugdet_ci module","2018-09-05 20:31:34"
202431,"v4l-dvb","dvb-other","v4l-dvb_dvb-other","NEW"," ---","KASAN: use-after-free in __fput (related to sysfs group 'power' not found for kobject 'i2c-18')","2019-01-28 00:42:29"
41272,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","dvb-usb-af9015: MSI Digivox Mini II v3 does not work on 64-bit systems","2014-06-25 16:07:11"
42657,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","dvb_usb_vp7045 regression after upgrading from 2.6.39.4 to 3.1.1","2014-06-26 04:50:39"
42792,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","DVB USB stick prevents suspend to RAM/DISK and recognition of USB devices","2012-08-30 14:44:16"
42819,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","Kernel oops when accessing dvb device - dib0700","2016-02-15 21:39:58"
43122,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","After Upgrade from Kernel 2.6 to Kernel > 3.x DVB-S Typhon will not work","2012-09-05 16:43:05"
43332,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","cx231xx driver fails to initialize Hauppauge HVR-850 (USB ID 2040:b140)","2012-06-18 12:21:39"
57731,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","terratec cinergy rc rev.3 doesn't tune to some frequencies","2013-09-26 09:01:17"
60641,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","computer freezes when doing suspend-to-ram while tv card is in use","2013-07-28 12:39:26"
60792,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","DBV-T quit working with kernels grater than 3.2","2013-11-13 15:40:49"
61021,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","af9015 i2c read failures on 3.10+","2013-09-08 19:02:19"
66381,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","dib0700 seems to cause kernel divide error","2014-03-27 12:15:46"
66651,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","AF9035 Not Working With 3.12.3","2013-12-09 09:10:56"
68561,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","Fujitsu Slim USB DVB-T Basic is not recognized (rtl28xxu)","2014-01-11 11:45:29"
73381,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","Usb isdb-t stick ""filtering"" PID's on kernel 3.14","2014-04-08 10:04:27"
76031,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","Kernel Oops during Dibcom 0700 - Pinnacle PCTV 340e","2014-05-12 16:39:57"
76881,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","crash for usb device using dib0700","2014-05-25 15:55:47"
80841,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","Error building V4L-DVB drivers (build on 20th July 2014)","2014-07-21 15:32:27"
81531,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","DVB-T Freecom 14aa:0160 don't work","2017-03-06 20:20:52"
81681,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","Kernel Crashes at boot but continues to load","2014-08-21 18:48:13"
87631,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","wrong Vendor-Id and Product-Id","2014-12-10 17:28:39"
89391,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","Unable to find symbol dib7000p_attach","2015-11-29 19:35:49"
89411,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","firmware ds3000 not loading for usb dvb card tevii s660","2014-12-07 20:35:16"
103961,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","dib0700: stk7700ph_xc3028_callback: unknown command 2, arg 0","2015-09-02 16:42:52"
106021,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","TVH constant crashes with latest media_build","2015-10-15 23:38:49"
108691,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","Support for Avermedia AverTV Volar HD 2 (TD110)","2016-02-01 19:00:25"
112861,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","Panic upon DViCO FusionHDTV DVB-T USB (TH7579) insertion","2016-02-22 13:46:41"
118561,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","dvb_usb_af9035 'PCTV microStick (79e)' stopped working","2016-10-03 22:18:18"
183501,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","DVB-T card modules fail to recognise the device","2016-12-12 14:59:33"
188161,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","ISDB-T usb stick doesn't work with intel_iommu=on","2017-02-04 10:02:11"
190571,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","dvb_usb_gl861 ""Unable to find symbol zl10353_attach""","2016-12-17 13:40:59"
192871,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","NULL pointer dereference with pctv452e and possibly others since 4.9","2017-01-18 09:41:16"
192881,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","NULL pointer dereference with pctv452e and possibly others since 4.9","2017-01-25 12:52:04"
193291,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","PC hangs on startup","2018-05-11 17:41:39"
194563,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","smsdvb transfer buffer not dma capable","2017-02-12 17:04:45"
194783,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","TechnoTrend AG TT-connect CT-3650 CI - itself disconnecting and connecting back (upstream driver)","2017-03-07 21:39:27"
195613,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","Missing macro MODULE_LICENSE(""GPL"") in file drivers/media/usb/dvb-usb/dibusb-mc-common.c","2017-04-29 14:36:00"
196187,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","no frontend was attached by 'Leadtek - USB2.0 Winfast DTV dongle'","2017-06-25 04:46:29"
197731,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","Kernel Oops dw2102 Tevii s650 usb box","2018-06-13 17:19:03"
198475,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","MyPhone DTV Dongle - ITE IT9303FN: af9035_ctrl_msg: command=2b failed fw error=21","2018-01-14 23:07:45"
198941,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","second frontend is missing for device 15f4:0131 for dvb-t2 mn88473","2018-02-27 05:52:33"
200887,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","dvb_usb_dvbsky module crash on specific card","2018-08-22 10:30:40"
200889,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","dvb_usb_v2 doesn't register CT2-4650 if CAM is connected to CI slot","2018-08-22 10:35:36"
202113,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","usb tv stick doesn't work and when removing it generates a kernel opps","2019-01-21 15:38:00"
204597,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","Tevii s480. Kernel panic during unload module dvb_usb_dw2102","2019-08-16 14:53:28"
204901,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","AF9035 fails at resume","2019-09-18 14:48:57"
205473,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","Geniatech Hdstar not working","2019-11-08 10:26:27"
210233,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","dvico","2020-11-17 03:31:48"
212599,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","cx23103 capture card chip does not show video signal","2021-04-07 12:40:59"
215726,"v4l-dvb","dvb-usb","v4l-dvb_dvb-usb","NEW"," ---","si2157.c: mention name of the missing firmware file","2022-03-29 21:31:53"
62911,"v4l-dvb","em28xx","v4l-dvb_em28xx","NEW"," ---","USB freeze on audio access","2014-11-05 18:49:48"
67791,"v4l-dvb","em28xx","v4l-dvb_em28xx","NEW"," ---","kernel error with Hauppauge WinTV-HVR-950","2014-01-04 21:36:12"
87711,"v4l-dvb","em28xx","v4l-dvb_em28xx","NEW"," ---","unable to correctly initialize Hauppauge HVR 900 on analog TV","2014-11-05 17:22:45"
109361,"v4l-dvb","em28xx","v4l-dvb_em28xx","NEW"," ---","DVB-C transport decoding errors","2016-01-16 09:09:49"
194171,"v4l-dvb","em28xx","v4l-dvb_em28xx","NEW"," ---","em28xx DVB-T2 USB card can't be unplugged and fails to hibernate/resume","2017-11-01 15:22:44"
194767,"v4l-dvb","em28xx","v4l-dvb_em28xx","NEW"," ---","No Picture - static","2017-03-02 22:11:05"
199531,"v4l-dvb","em28xx","v4l-dvb_em28xx","NEW"," ---","Video freeze with Ion Video 2 PC and StarTech svid2usb23 (both USB ID eb1a:5051)","2018-04-26 22:51:18"
201467,"v4l-dvb","em28xx","v4l-dvb_em28xx","NEW"," ---","PCTV 510e (em28xx) stops working after hibernate/suspend","2020-11-22 16:47:19"
207369,"v4l-dvb","dvb-core","v4l-dvb_em28xx","NEW"," ---","Call trace with em28xx","2020-06-05 07:46:24"
212929,"v4l-dvb","em28xx","v4l-dvb_em28xx","NEW"," ---","Computer stops responding completely during watching DVB-T program","2021-05-02 18:56:34"
215570,"v4l-dvb","em28xx","v4l-dvb_em28xx","NEW"," ---","em28xx device not working using USB2 with si2168_ts_bus_ctrl() -EREMOTEIO error. Working with USB3.","2022-02-05 16:47:45"
63751,"v4l-dvb","radio","v4l-dvb_radio","NEW"," ---","FM radio (tea5767) on tv card (bt878) dont work","2013-10-26 11:23:46"
42863,"v4l-dvb","saa7134","v4l-dvb_saa7134","NEW"," ---","saa7133 (card=112) FM radio sound broken, except right when turning radio off","2017-04-07 10:36:22"
113771,"v4l-dvb","saa7134","v4l-dvb_saa7134","NEW"," ---","Can't tune Philips Semiconductors SAA7131/SAA7133/SAA7135 Video Broadcast Decoder","2016-03-05 12:30:24"
66781,"v4l-dvb","v4l-core","v4l-dvb_v4l-core","NEW"," ---","Second USB webcam does not create a valid device in /dev","2013-12-09 13:44:16"
113231,"v4l-dvb","v4l-core","v4l-dvb_v4l-core","NEW"," ---","VLC image stays on screen using a GA-Z170X-Gaming 5 Motherboard from Gigabyte","2016-02-26 17:23:03"
120571,"v4l-dvb","v4l-core","v4l-dvb_v4l-core","NEW"," ---","CVE-2010-5321 Multiple mmap() calls to v4l drivers using videobuf leak memory","2016-06-17 23:07:32"
196921,"v4l-dvb","v4l-core","v4l-dvb_v4l-core","NEW"," ---","Camera settings corrupted when set during boot","2017-09-12 10:45:13"
201955,"v4l-dvb","v4l-core","v4l-dvb_v4l-core","NEW"," ---","vb2_release race condition","2018-12-11 02:51:00"
206251,"v4l-dvb","v4l-core","v4l-dvb_v4l-core","NEW"," ---","please migrate to the new Fedora translation platform","2020-09-06 21:14:17"
206925,"v4l-dvb","v4l-core","v4l-dvb_v4l-core","NEW"," ---","Several webcam capture softwares have an issue","2020-03-23 12:23:45"
48861,"v4l-dvb","v4l-other","v4l-dvb_v4l-other","NEW"," ---","DVB_DRXK can only be activated via EXPERT=y and DVB_FE_CUSTOMISE=y","2012-10-17 18:49:16"
60551,"v4l-dvb","v4l-other","v4l-dvb_v4l-other","NEW"," ---","firmware ds3000 is not loaded for tevii s471 dvb s2 card","2014-12-03 13:00:00"
65901,"v4l-dvb","v4l-other","v4l-dvb_v4l-other","NEW"," ---","Please add the definations of dvbsky products","2013-12-03 15:36:52"
66121,"v4l-dvb","v4l-other","v4l-dvb_v4l-other","NEW"," ---","Winfast DTV200H unable to lock/scan DTV when iommu is enabled (vt-d) in bios and kernel","2016-11-09 19:40:39"
85201,"v4l-dvb","v4l-other","v4l-dvb_v4l-other","NEW"," ---","Error compiling coda-common.c:1893:2 from media_build on Cubox-i","2014-10-23 21:54:28"
85721,"v4l-dvb","v4l-other","v4l-dvb_v4l-other","NEW"," ---","IR Remote IMon stopped working without errors in log","2014-11-11 07:43:23"
108701,"v4l-dvb","v4l-other","v4l-dvb_v4l-other","NEW"," ---","Fix AverMedia RM-KS remote control keymap","2015-12-01 08:32:34"
108941,"v4l-dvb","v4l-other","v4l-dvb_v4l-other","NEW"," ---","VIDIOC_REQBUFS call results in system to run out of memory","2015-12-06 04:38:01"
110701,"v4l-dvb","v4l-other","v4l-dvb_v4l-other","NEW"," ---","Dup in cx231xx_close","2016-01-12 03:32:48"
116831,"v4l-dvb","v4l-other","v4l-dvb_v4l-other","NEW"," ---","SAA7164 Driver Crash, Card not functional until reboot.","2016-04-20 23:07:08"
193541,"v4l-dvb","v4l-other","v4l-dvb_v4l-other","NEW"," ---","vgb100","2017-07-18 16:43:18"
195047,"v4l-dvb","v4l-other","v4l-dvb_v4l-other","NEW"," ---","Support for German DVB T2 HD stick ""freenet TV USB TV-Stick"" needed","2017-03-26 19:43:12"
195877,"v4l-dvb","v4l-other","v4l-dvb_v4l-other","NEW"," ---","OV5648 and HM2056 cameras not yet supported by the kernel.","2021-09-19 11:22:56"
200757,"v4l-dvb","v4l-other","v4l-dvb_v4l-other","NEW"," ---","SAA7146 driver can not resume from suspend","2018-08-07 11:53:20"
204781,"v4l-dvb","v4l-other","v4l-dvb_v4l-other","NEW"," ---","Gstreamer play mp4 problem","2019-09-05 13:29:07"
42822,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","[3.3.0-rc3][uvcvideo][regression] oops - uvc_video_clock_update","2012-04-22 10:56:42"
42901,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","Webcam stop working on new kernel. (stv0680: Could not get descriptor 0100)","2017-03-06 19:59:41"
43019,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","USB-Webcam Creative Live! Cam Chat HD seems to be active all the times","2012-03-31 12:47:54"
46111,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","Problem with Acer Eye Crystal HD","2012-12-12 08:27:31"
46861,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","[TRIVIAl]Creative VF0700 Live! Cam Chat HD Webcam green LED light stays on after boot","2013-11-19 23:20:25"
50971,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","gspca,logitech quickcam web, button does not work","2012-11-26 12:15:06"
58291,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","USB webcam not available after removing and reconnecting","2013-05-15 23:38:01"
68241,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","DMABUF doesn't work when frame size not equal to the size of GPU bo","2014-01-07 06:13:15"
71901,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","USB Webcam does not work with newer kernel versions","2016-06-05 03:29:55"
80281,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","[uvcvideo]capture webcam whith ffmpeg causes kernel oops","2014-07-29 15:52:58"
81851,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","uvcvideo can't open device twice","2014-08-21 18:36:14"
82411,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","streamoff ioctl crashes on Philips Vesta webcam ( pwc module )","2014-08-21 17:26:59"
82821,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","USB Trust webcam detected but video appears Black on preview","2014-08-21 15:23:16"
83091,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","audio and video cinstantly disrupted on all browsers since kit kat into.","2014-08-24 00:56:08"
90531,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","Asus t100 Aptina mt9m114 Webcam not working","2016-02-29 01:35:28"
94681,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","Dell XPS 12 webcam issue","2015-03-11 00:19:04"
96191,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","Unkillable process stuck in ""Running"" state","2019-11-01 05:20:08"
98711,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","Z-Star ZC0301 support broken","2015-05-21 00:39:02"
105011,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","V4L2CaptureThre/5173 is trying to acquire lock","2016-09-30 17:28:44"
105081,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","Many Models of Logitech Webcams Stopped Working as of v3.5-rc1","2015-09-27 17:13:02"
117841,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","Should allow several programs to read video simultaneously","2016-05-08 19:52:10"
120531,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","HP Spectre X2 front camera True Vision HD not detected in any kernel or distro","2016-06-17 00:37:58"
194573,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","uvcvideo 1-1.4:1.0: Entity type for entity Extension 4 was not initialized!","2017-02-13 02:34:22"
195197,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","OV2740 and OV5693 cameras not working on Dell Venue 8 Pro 5855 tablet","2017-05-25 15:31:57"
195851,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","HP x2 210 back camera not detected","2017-06-08 20:49:24"
199575,"v4l-dvb","webcam","v4l-dvb_webcam","NEW"," ---","V4L2 issues two video devices to each camera","2019-06-26 09:43:05"
