"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
209859,"File System","XFS","filesystem_xfs","NEW"," ---","[xfstests generic/333] XFS: Assertion failed: xfs_perag_resv(pag, XFS_AG_RESV_METADATA)->ar_reserved + xfs_perag_resv(pag, XFS_AG_RESV_RMAPBT)->ar_reserved <= pag->pagf_freeblks + pag->pagf_flcount, file: fs/xfs/libxfs/xfs_ag_resv.c, line: 313","2020-10-26 05:52:07"
209861,"File System","XFS","filesystem_xfs","NEW"," ---","[xfstests xfs/319] XFS: Assertion failed: got.br_startoff > bno, file: fs/xfs/libxfs/xfs_bmap.c, line: 4662","2020-10-29 08:01:54"
210341,"File System","XFS","filesystem_xfs","NEW"," ---","XFS (dm-3): Internal error xfs_trans_cancel at line 1041 of file fs/xfs/xfs_trans.c.","2020-11-24 20:29:13"
210535,"File System","XFS","filesystem_xfs","NEW"," ---","[xfstests generic/466] XFS: Assertion failed: next_agino == irec->ir_startino + XFS_INODES_PER_CHUNK, file: fs/xfs/xfs_iwalk.c, line: 366","2020-12-08 17:13:26"
210577,"File System","XFS","filesystem_xfs","NEW"," ---","[xfstests generic/616] kernel BUG at lib/list_debug.c:28!","2020-12-10 19:17:51"
210723,"File System","XFS","filesystem_xfs","NEW"," ---","[Bug report] overlayfs over xfs whiteout operation may cause deadlock","2021-01-04 19:34:07"
211577,"File System","XFS","filesystem_xfs","NEW"," ---","[generic/475] WARNING: CPU: 1 PID: 11596 at fs/iomap/buffered-io.c:79 iomap_page_release+0x220/0x290","2021-02-05 18:16:38"
212289,"File System","XFS","filesystem_xfs","NEW"," ---","XFS: Assertion failed: current->journal_info == NULL, file: fs/xfs/xfs_trans.h, line: 288","2021-03-15 06:37:58"
212495,"File System","XFS","filesystem_xfs","NEW"," ---","xfs: system crash caused by null bp->b_pages","2021-03-31 01:38:50"
213609,"File System","XFS","filesystem_xfs","NEW"," ---","[xfstests xfs/503] testing always hang on 64k directory size xfs","2021-06-28 13:14:00"
213625,"File System","XFS","filesystem_xfs","NEW"," ---","[xfstests xfs/104] XFS: Assertion failed: agno < mp->m_sb.sb_agcount, file: fs/xfs/libxfs/xfs_types.c, line: 22","2021-08-24 09:02:18"
214077,"File System","XFS","filesystem_xfs","NEW"," ---","[xfstests xfs/168] xfs_repair failed with shrinking 776672","2021-08-24 03:34:41"
214139,"File System","XFS","filesystem_xfs","NEW"," ---","[xfstests xfs/319] XFS: Assertion failed: got.br_startoff > bno, file: fs/xfs/libxfs/xfs_bmap.c, line: 4715","2021-08-23 03:14:10"
214475,"File System","XFS","filesystem_xfs","NEW"," ---","xfs filesystem not mountable and xfs_repair hangs at function call futex","2021-09-20 18:48:43"
214767,"File System","XFS","filesystem_xfs","NEW"," ---","xfs seems to hang due to race condition? maybe related to (gratuitous) thaw.","2021-11-20 22:31:53"
215261,"File System","XFS","filesystem_xfs","NEW"," ---","[xfstests xfs/177] test still fails after merge f38a032b165d (""xfs: fix I_DONTCACHE"")","2021-12-07 17:56:47"
215687,"File System","XFS","filesystem_xfs","NEW"," ---","chown behavior on XFS is changed","2022-03-24 12:50:27"
215693,"File System","XFS","filesystem_xfs","NEW"," ---","[xfstests generic/673] file on XFS lose its sgid bit after reflink, if there's only sgid bit","2022-03-29 10:01:14"
215731,"File System","XFS","filesystem_xfs","NEW"," ---","Serial port continuously outputs “XFS (dm-0): Metadata corruption detected”","2022-03-23 21:02:20"
215783,"File System","XFS","filesystem_xfs","NEW"," ---","kernel NULL pointer dereference and general protection fault in fs/xfs/xfs_buf_item_recover.c: xlog_recover_do_reg_buffer() when mount a corrupted image","2022-03-31 23:17:36"
215784,"File System","XFS","filesystem_xfs","NEW"," ---","kernel NULL pointer dereference in fs/xfs/xfs_buf_item_recover.c: xlog_recover_do_inode_buffer() when mount a corrupted image","2022-05-05 06:24:31"
215785,"File System","XFS","filesystem_xfs","NEW"," ---","kernel NULL pointer dereference in fs/xfs/xfs_log_recover.c: xlog_recover_reorder_trans() when mount a corrupted image","2022-05-05 06:24:23"
215786,"File System","XFS","filesystem_xfs","NEW"," ---","unable to handle page fault BUG triggered in fs/xfs/xfs_log_recover.c: xlog_recover_add_to_cont_trans()  when mount a corrupted image","2022-05-05 06:24:11"
215851,"File System","XFS","filesystem_xfs","NEW"," ---","gcc 12.0.1 LATEST: -Wdangling-pointer= triggers","2022-04-20 23:50:32"
215921,"File System","XFS","filesystem_xfs","NEW"," ---","kernel BUG at fs/xfs/xfs_message.c:110!","2022-05-05 06:23:35"
215922,"File System","XFS","filesystem_xfs","NEW"," ---","KASAN: null-ptr-deref in range [0x0000000000000000-0x0000000000000007]","2022-05-05 06:23:21"
215927,"File System","XFS","filesystem_xfs","NEW"," ---","kernel deadlock when mounting the image","2022-05-05 08:51:14"
199325,"File System","btrfs","fs_btrfs","NEW"," ---","BTRFS error: unable to find ref byte","2018-04-08 21:09:51"
199401,"File System","btrfs","fs_btrfs","NEW"," ---","btrfs-progs: btrfs send -p ERROR: not on mount point","2018-04-15 06:48:12"
199455,"File System","btrfs","fs_btrfs","NEW"," ---","btrfs replace mysql pread fail on akonadi database","2018-04-20 09:18:35"
199707,"File System","btrfs","fs_btrfs","NEW"," ---","kernel oops with ""BTRFS: decompress failed"" in 2 NoCOW files","2018-05-14 01:08:20"
199737,"File System","btrfs","fs_btrfs","NEW"," ---","System Freeze When Extracting Large Data","2018-05-16 14:16:42"
200067,"File System","btrfs","fs_btrfs","NEW"," ---","deadlock on scrub","2018-06-14 00:37:48"
200255,"File System","btrfs","fs_btrfs","NEW"," ---","call trace on btrfs send/receive","2021-03-17 11:13:32"
200335,"File System","btrfs","fs_btrfs","NEW"," ---","system freezes due to data interrupt","2018-06-28 20:20:30"
200399,"File System","btrfs","fs_btrfs","NEW"," ---","Disk logical size bigger than physical size","2018-07-03 07:03:25"
200413,"File System","btrfs","fs_btrfs","NEW"," ---","For fresh non-crafted fs with no-holes option, creat-truncate-fallocate-fsync sequence BUGs kernel at fs/btrfs/ctree.h:3459","2018-07-29 14:21:55"
200701,"File System","btrfs","fs_btrfs","NEW"," ---","btrfs balance fails due to ""kernel BUG at /build/linux-60XibS/linux-4.15.0/fs/btrfs/relocation.c:2589""","2018-08-01 17:04:37"
200741,"File System","btrfs","fs_btrfs","NEW"," ---","btrfs-cleaner eats all memory when quota enabled","2021-04-14 14:08:01"
200805,"File System","btrfs","fs_btrfs","NEW"," ---","btrfs-transacti blocked /Tainted ,finally lead to  all CPUs 100% and memory 100%,other processes crashing","2018-08-13 06:09:19"
200825,"File System","btrfs","fs_btrfs","NEW"," ---","btrfs scrub generates a kernel oops","2018-08-16 00:38:05"
200919,"File System","btrfs","fs_btrfs","NEW"," ---","warning: fs/btrfs/extent-tree.c:6945 __btrfs_free_extent.isra.23+0x77f/0xb10 = unable to find ref byte nr","2020-03-28 14:17:20"
201075,"File System","btrfs","fs_btrfs","NEW"," ---","Crash during pacman install","2018-09-10 14:52:39"
201101,"File System","btrfs","fs_btrfs","NEW"," ---","btrfs-progs: Wrong error message on 'btrfs subvolume snapshot' call","2018-09-12 10:01:00"
201107,"File System","btrfs","fs_btrfs","NEW"," ---","kernel BUG at /build/linux-osVS4h/linux-4.4.0/fs/btrfs/ctree.c:3185!","2018-09-12 14:30:50"
201157,"File System","btrfs","fs_btrfs","NEW"," ---","BTRFS warning, csum failed","2018-09-17 08:29:02"
201171,"File System","btrfs","fs_btrfs","NEW"," ---","btrfs-cleaner / transacti eats 100% of one  core, freeze everything for 30 min, while there is no ios","2020-05-26 05:12:47"
201231,"File System","btrfs","fs_btrfs","NEW"," ---","'btrfs check' doesn't report error on shrunk device","2018-09-25 12:15:04"
201545,"File System","btrfs","fs_btrfs","NEW"," ---","test_find_delalloc assume the system has at least 256MB","2018-10-28 03:19:28"
201581,"File System","btrfs","fs_btrfs","NEW"," ---","corrupt leaf and kernel panic with new 4.19.0 kernel","2018-11-28 07:53:58"
201703,"File System","btrfs","fs_btrfs","NEW"," ---","BTRFS qgroup used full disk capacity(2.7TiB), in fact filesize only 80GB @ Ubuntu 16.04 LTS (kernel 4.4)","2018-11-15 07:44:17"
201711,"File System","btrfs","fs_btrfs","NEW"," ---","Btrfs remounts readonly - regretion","2021-12-28 00:14:02"
202041,"File System","btrfs","fs_btrfs","NEW"," ---","Firefox cache entries directory prevents rw mounting due to corrupt leaf. No way to fix this unmounted.","2018-12-22 09:47:34"
202233,"File System","btrfs","fs_btrfs","NEW"," ---","ENOSPC when overwriting large amounts (>50% fs size) of data with random access pattern in datacow mode","2019-01-11 20:49:28"
202469,"File System","btrfs","fs_btrfs","NEW"," ---","Inode's mode not persisted after chmod and fsync","2019-01-31 02:04:02"
202559,"File System","btrfs","fs_btrfs","NEW"," ---","BTRFS is on large filesystems very slow","2019-04-03 17:12:56"
202659,"File System","btrfs","fs_btrfs","NEW"," ---","WARN_ON in __writeback_inodes_sb_nr triggered by btrfs-transacti","2019-02-23 22:28:40"
202717,"File System","btrfs","fs_btrfs","NEW"," ---","clear-space-cache v1 crashed, file system is corrupt","2019-08-12 04:54:50"
202727,"File System","btrfs","fs_btrfs","NEW"," ---","Aborts when running btrfs scrub, check --repair, and rescue zero-log","2019-03-02 16:23:12"
202797,"File System","btrfs","fs_btrfs","NEW"," ---","fsync on directory fails to persist its mode, and a child inode is lost","2019-03-27 02:24:39"
202803,"File System","btrfs","fs_btrfs","NEW"," ---","Hibernation does not work with BTRFS and swapfile on 5.0 kernel. Cannot find swap device.","2020-04-04 06:14:19"
202817,"File System","btrfs","fs_btrfs","NEW"," ---","Kernel panic - not syncing: Fatal exception in interrupt","2019-07-09 07:42:19"
202819,"File System","btrfs","fs_btrfs","NEW"," ---","kernel BUG at fs/btrfs/extent-tree.c:7109!","2019-03-08 05:15:15"
202821,"File System","btrfs","fs_btrfs","NEW"," ---","kernel BUG at fs/btrfs/ctree.c:3894!","2019-03-08 05:15:33"
202823,"File System","btrfs","fs_btrfs","NEW"," ---","kernel BUG at fs/btrfs/raid56.c:522!","2019-07-10 02:31:52"
202827,"File System","btrfs","fs_btrfs","NEW"," ---","unable to handle kernel NULL pointer dereference (kernel panic)","2019-07-10 02:50:45"
202829,"File System","btrfs","fs_btrfs","NEW"," ---","Kernel BUG at fs/btrfs/extent-tree.c:1857!","2019-03-08 08:28:05"
202831,"File System","btrfs","fs_btrfs","NEW"," ---","BUG: unable to handle kernel paging request at ffff...","2019-07-10 06:05:19"
202833,"File System","btrfs","fs_btrfs","NEW"," ---","kernel BUG at fs/btrfs/ctree.c:3188!","2019-03-08 09:47:43"
202837,"File System","btrfs","fs_btrfs","NEW"," ---","#PF error: [normal kernel read fault]","2019-07-10 08:17:55"
202843,"File System","btrfs","fs_btrfs","NEW"," ---","fsync fails to persist the size of a truncated inode, in the presence of metadata changes for another inode","2019-03-08 19:50:06"
202845,"File System","btrfs","fs_btrfs","NEW"," ---","Oops: btrfs-cleaner, BTRFS: error (device sdc1) in __btrfs_free_extent:6828: errno=-2 No such entry on btrbk snapshot","2019-03-08 20:30:45"
203253,"File System","btrfs","fs_btrfs","NEW"," ---","kernel BUG at fs/btrfs/delayed-inode.c:1538! and target busy","2019-04-10 19:24:20"
203255,"File System","btrfs","fs_btrfs","NEW"," ---","kernel BUG at fs/btrfs/delayed-ref.c:486! and hangs on sync","2019-07-16 07:05:34"
203257,"File System","btrfs","fs_btrfs","NEW"," ---","WARN_ON at fs/btrfs/disk-io.c:427","2019-07-16 07:09:15"
203259,"File System","btrfs","fs_btrfs","NEW"," ---","kernel BUG at fs/btrfs/ctree.h:3500! and hangs on sync","2019-07-16 07:13:50"
203323,"File System","btrfs","fs_btrfs","NEW"," ---","btrfs --repair runs for too long","2019-04-15 17:21:59"
203405,"File System","btrfs","fs_btrfs","NEW"," ---","error when trying to mount btrfs filesystem without skip_balance","2020-08-09 15:35:47"
203621,"File System","btrfs","fs_btrfs","NEW"," ---","filefrag on ro-blockdevice btrfs causes delayed_refs has NO entry / btrfs_update_root:136: Aborting unused transaction(No space left).","2020-08-05 01:17:51"
203631,"File System","btrfs","fs_btrfs","NEW"," ---","WARNING: at fs/fs-writeback.c:2363 for btrfs","2019-05-17 08:09:19"
203747,"File System","btrfs","fs_btrfs","NEW"," ---","Uncaught write errors causing file to have zero length - unnoticed data loss","2019-05-28 21:07:22"
203989,"File System","btrfs","fs_btrfs","NEW"," ---","BUG: KASAN: use-after-free in try_merge_free_space","2019-06-25 13:20:53"
204045,"File System","btrfs","fs_btrfs","NEW"," ---","Btrfs: kernel BUG at fs/btrfs/ctree.h:3521!","2019-07-01 11:51:40"
204059,"File System","btrfs","fs_btrfs","NEW"," ---","High write iops after kernel upgrade","2020-03-02 13:48:55"
204083,"File System","btrfs","fs_btrfs","NEW"," ---","reproducible mount failure on first mount after unclean shutdown","2019-07-07 00:19:43"
204377,"File System","btrfs","fs_btrfs","NEW"," ---","Deadlock with btrfs-transacti","2019-08-08 10:45:05"
204417,"File System","btrfs","fs_btrfs","NEW"," ---","Upon writes to fs, kworker crashes and renders the fs readonly","2020-03-02 13:48:50"
204545,"File System","btrfs","fs_btrfs","NEW"," ---","[btrfs-progs] btrfs rescue chunk-recover aborts because of ENOSPC","2019-08-10 19:54:03"
204557,"File System","btrfs","fs_btrfs","NEW"," ---","WARNING: fs/btrfs/extent-tree.c:6974 __btrfs_free_extent.isra.0.cold","2019-08-12 05:10:09"
204757,"File System","btrfs","fs_btrfs","NEW"," ---","Mount/df/PAM login hangs during rsync to btrfs subvolume, or maybe doing btrfs subvolume snapshot","2019-09-03 09:46:11"
204909,"File System","btrfs","fs_btrfs","NEW"," ---","leaf parent key incorrect 69124096 after power disruption","2019-09-18 18:38:25"
204973,"File System","btrfs","fs_btrfs","NEW"," ---","ERROR: error during balancing '/': No space left on device","2022-04-08 09:22:37"
205307,"File System","btrfs","fs_btrfs","NEW"," ---","btrfs missing input sanity check","2020-03-02 13:45:52"
205321,"File System","btrfs","fs_btrfs","NEW"," ---","potential data race on cur_trans->aborted in btrfs","2019-10-28 13:58:22"
